date1,date,headline_classification,stories,total_stories
18aug2016,"18-8-2016","Brexit Politics,Brexit Immigration",1,92
18aug2016,"18-8-2016","Climate",15,92
18aug2016,"18-8-2016","Climate,Brexit",6,92
18aug2016,"18-8-2016","Other",39,92
19aug2016,"19-8-2016","Brexit Business",5,73
19aug2016,"19-8-2016","Brexit Immigration",2,73
19aug2016,"19-8-2016","Brexit Other",14,73
19aug2016,"19-8-2016","Brexit Politics",4,73
19aug2016,"19-8-2016","Climate",7,73
19aug2016,"19-8-2016","Climate,Brexit",3,73
19aug2016,"19-8-2016","Other",38,73
20aug2016,"20-8-2016","Brexit Business",2,35
20aug2016,"20-8-2016","Brexit Business,Brexit Politics",1,35
20aug2016,"20-8-2016","Brexit Immigration",1,35
20aug2016,"20-8-2016","Brexit Other",7,35
20aug2016,"20-8-2016","Brexit Politics",2,35
20aug2016,"20-8-2016","Climate",4,35
20aug2016,"20-8-2016","Climate,Brexit",1,35
20aug2016,"20-8-2016","Other",17,35
21aug2016,"21-8-2016","Brexit Business",4,50
21aug2016,"21-8-2016","Brexit Other",9,50
21aug2016,"21-8-2016","Brexit Politics",1,50
21aug2016,"21-8-2016","Climate",11,50
21aug2016,"21-8-2016","Climate,Brexit",2,50
21aug2016,"21-8-2016","Other",23,50
22aug2016,"22-8-2016","Brexit Business",2,75
22aug2016,"22-8-2016","Brexit Business,Brexit Politics",1,75
22aug2016,"22-8-2016","Brexit Immigration",3,75
22aug2016,"22-8-2016","Brexit Other",20,75
22aug2016,"22-8-2016","Brexit Politics",4,75
22aug2016,"22-8-2016","Climate",8,75
22aug2016,"22-8-2016","Climate,Brexit",4,75
22aug2016,"22-8-2016","Other",33,75
23aug2016,"23-8-2016","Brexit Business",5,81
23aug2016,"23-8-2016","Brexit Immigration",1,81
23aug2016,"23-8-2016","Brexit Other",18,81
23aug2016,"23-8-2016","Brexit Politics",4,81
23aug2016,"23-8-2016","Climate",14,81
23aug2016,"23-8-2016","Climate,Brexit",3,81
23aug2016,"23-8-2016","Other",36,81
24aug2016,"24-8-2016","Brexit Business",2,75
24aug2016,"24-8-2016","Brexit Business,Brexit Politics",1,75
24aug2016,"24-8-2016","Brexit Immigration",3,75
24aug2016,"24-8-2016","Brexit Other",7,75
24aug2016,"24-8-2016","Brexit Politics",6,75
24aug2016,"24-8-2016","Climate",16,75
24aug2016,"24-8-2016","Climate,Brexit",10,75
24aug2016,"24-8-2016","Other",30,75
25aug2016,"25-8-2016","Brexit Business",3,100
25aug2016,"25-8-2016","Brexit Immigration",3,100
25aug2016,"25-8-2016","Brexit Other",11,100
25aug2016,"25-8-2016","Brexit Politics",11,100
25aug2016,"25-8-2016","Climate",23,100
25aug2016,"25-8-2016","Climate,Brexit",10,100
25aug2016,"25-8-2016","Other",39,100
26aug2016,"26-8-2016","Brexit Business",5,80
26aug2016,"26-8-2016","Brexit Business,Brexit Politics",1,80
26aug2016,"26-8-2016","Brexit Immigration",1,80
26aug2016,"26-8-2016","Brexit Other",8,80
26aug2016,"26-8-2016","Brexit Politics",4,80
26aug2016,"26-8-2016","Climate",16,80
26aug2016,"26-8-2016","Climate,Brexit",4,80
26aug2016,"26-8-2016","Other",41,80
27aug2016,"27-8-2016","Brexit Business",1,47
27aug2016,"27-8-2016","Brexit Other",9,47
27aug2016,"27-8-2016","Brexit Politics",5,47
27aug2016,"27-8-2016","Climate",5,47
27aug2016,"27-8-2016","Climate,Brexit",1,47
27aug2016,"27-8-2016","Other",26,47
28aug2016,"28-8-2016","Brexit Business",3,59
28aug2016,"28-8-2016","Brexit Other",13,59
28aug2016,"28-8-2016","Brexit Politics",5,59
28aug2016,"28-8-2016","Climate",9,59
28aug2016,"28-8-2016","Climate,Brexit",2,59
28aug2016,"28-8-2016","Other",27,59
29aug2016,"29-8-2016","Brexit Business",5,65
29aug2016,"29-8-2016","Brexit Business,Brexit Politics",1,65
29aug2016,"29-8-2016","Brexit Other",12,65
29aug2016,"29-8-2016","Brexit Politics",4,65
29aug2016,"29-8-2016","Climate",9,65
29aug2016,"29-8-2016","Climate,Brexit",2,65
29aug2016,"29-8-2016","Other",32,65
30aug2016,"30-8-2016","Brexit Business",6,121
30aug2016,"30-8-2016","Brexit Business,Brexit Politics",4,121
30aug2016,"30-8-2016","Brexit Immigration",4,121
30aug2016,"30-8-2016","Brexit Other",25,121
30aug2016,"30-8-2016","Brexit Politics",10,121
30aug2016,"30-8-2016","Brexit Politics,Brexit Immigration",1,121
30aug2016,"30-8-2016","Climate",17,121
30aug2016,"30-8-2016","Climate,Brexit",1,121
30aug2016,"30-8-2016","Other",53,121
31aug2016,"31-8-2016","Brexit Business",3,108
31aug2016,"31-8-2016","Brexit Business,Brexit Politics",1,108
31aug2016,"31-8-2016","Brexit Immigration",3,108
31aug2016,"31-8-2016","Brexit Other",19,108
31aug2016,"31-8-2016","Brexit Politics",12,108
31aug2016,"31-8-2016","Climate",23,108
31aug2016,"31-8-2016","Climate,Brexit",3,108
31aug2016,"31-8-2016","Other",44,108
01sep2016,"1-9-2016","Brexit Business",5,134
01sep2016,"1-9-2016","Brexit Business,Brexit Immigration",1,134
01sep2016,"1-9-2016","Brexit Business,Brexit Politics",2,134
01sep2016,"1-9-2016","Brexit Immigration",3,134
01sep2016,"1-9-2016","Brexit Other",16,134
01sep2016,"1-9-2016","Brexit Politics",15,134
01sep2016,"1-9-2016","Brexit Politics,Brexit Immigration",1,134
01sep2016,"1-9-2016","Climate",32,134
01sep2016,"1-9-2016","Climate,Brexit",4,134
01sep2016,"1-9-2016","Other",55,134
02sep2016,"2-9-2016","Brexit Business",2,105
02sep2016,"2-9-2016","Brexit Immigration",1,105
02sep2016,"2-9-2016","Brexit Other",12,105
02sep2016,"2-9-2016","Brexit Politics",8,105
02sep2016,"2-9-2016","Climate",20,105
02sep2016,"2-9-2016","Climate,Brexit",7,105
02sep2016,"2-9-2016","Other",55,105
03sep2016,"3-9-2016","Brexit Business,Brexit Politics",2,67
03sep2016,"3-9-2016","Brexit Immigration",1,67
03sep2016,"3-9-2016","Brexit Other",12,67
03sep2016,"3-9-2016","Brexit Politics",6,67
03sep2016,"3-9-2016","Climate",13,67
03sep2016,"3-9-2016","Climate,Brexit",4,67
03sep2016,"3-9-2016","Other",29,67
04sep2016,"4-9-2016","Brexit Business",4,83
04sep2016,"4-9-2016","Brexit Business,Brexit Politics",1,83
04sep2016,"4-9-2016","Brexit Immigration",2,83
04sep2016,"4-9-2016","Brexit Other",16,83
04sep2016,"4-9-2016","Brexit Politics",4,83
04sep2016,"4-9-2016","Climate",11,83
04sep2016,"4-9-2016","Climate,Brexit",5,83
04sep2016,"4-9-2016","Other",40,83
05sep2016,"5-9-2016","Brexit Business",4,100
05sep2016,"5-9-2016","Brexit Immigration",3,100
05sep2016,"5-9-2016","Brexit Other",14,100
05sep2016,"5-9-2016","Brexit Politics",11,100
05sep2016,"5-9-2016","Brexit Politics,Brexit Immigration",1,100
05sep2016,"5-9-2016","Climate",11,100
05sep2016,"5-9-2016","Climate,Brexit",5,100
05sep2016,"5-9-2016","Other",51,100
06sep2016,"6-9-2016","Brexit Business",4,98
06sep2016,"6-9-2016","Brexit Business,Brexit Politics",1,98
06sep2016,"6-9-2016","Brexit Other",14,98
06sep2016,"6-9-2016","Brexit Politics",9,98
06sep2016,"6-9-2016","Brexit Politics,Brexit Immigration",1,98
06sep2016,"6-9-2016","Climate",10,98
06sep2016,"6-9-2016","Climate,Brexit",4,98
06sep2016,"6-9-2016","Other",55,98
07sep2016,"7-9-2016","Brexit Business",7,116
07sep2016,"7-9-2016","Brexit Business,Brexit Immigration",1,116
07sep2016,"7-9-2016","Brexit Business,Brexit Politics",3,116
07sep2016,"7-9-2016","Brexit Immigration",1,116
07sep2016,"7-9-2016","Brexit Other",22,116
07sep2016,"7-9-2016","Brexit Politics",5,116
07sep2016,"7-9-2016","Brexit Politics,Brexit Immigration",1,116
07sep2016,"7-9-2016","Climate",18,116
07sep2016,"7-9-2016","Climate,Brexit",3,116
07sep2016,"7-9-2016","Other",55,116
08sep2016,"8-9-2016","Brexit Business",12,105
08sep2016,"8-9-2016","Brexit Business,Brexit Politics",1,105
08sep2016,"8-9-2016","Brexit Immigration",3,105
08sep2016,"8-9-2016","Brexit Other",13,105
08sep2016,"8-9-2016","Brexit Politics",10,105
08sep2016,"8-9-2016","Climate",9,105
08sep2016,"8-9-2016","Climate,Brexit",5,105
08sep2016,"8-9-2016","Other",52,105
09sep2016,"9-9-2016","Brexit Business",3,113
09sep2016,"9-9-2016","Brexit Business,Brexit Politics",1,113
09sep2016,"9-9-2016","Brexit Immigration",2,113
09sep2016,"9-9-2016","Brexit Other",18,113
09sep2016,"9-9-2016","Brexit Politics",9,113
09sep2016,"9-9-2016","Climate",19,113
09sep2016,"9-9-2016","Climate,Brexit",9,113
09sep2016,"9-9-2016","Other",52,113
10sep2016,"10-9-2016","Brexit Business",3,48
10sep2016,"10-9-2016","Brexit Business,Brexit Politics",3,48
10sep2016,"10-9-2016","Brexit Other",9,48
10sep2016,"10-9-2016","Brexit Politics",2,48
10sep2016,"10-9-2016","Climate",10,48
10sep2016,"10-9-2016","Climate,Brexit",1,48
10sep2016,"10-9-2016","Other",20,48
11sep2016,"11-9-2016","Brexit Business",3,79
11sep2016,"11-9-2016","Brexit Other",9,79
11sep2016,"11-9-2016","Brexit Politics",5,79
11sep2016,"11-9-2016","Climate",10,79
11sep2016,"11-9-2016","Climate,Brexit",9,79
11sep2016,"11-9-2016","Other",43,79
12sep2016,"12-9-2016","Brexit Business",2,66
12sep2016,"12-9-2016","Brexit Immigration",1,66
12sep2016,"12-9-2016","Brexit Other",14,66
12sep2016,"12-9-2016","Brexit Politics",1,66
12sep2016,"12-9-2016","Climate",7,66
12sep2016,"12-9-2016","Climate,Brexit",1,66
12sep2016,"12-9-2016","Other",40,66
13sep2016,"13-9-2016","Brexit Business",6,85
13sep2016,"13-9-2016","Brexit Business,Brexit Politics",1,85
13sep2016,"13-9-2016","Brexit Immigration",2,85
13sep2016,"13-9-2016","Brexit Other",24,85
13sep2016,"13-9-2016","Brexit Politics",8,85
13sep2016,"13-9-2016","Brexit Politics,Brexit Immigration",2,85
13sep2016,"13-9-2016","Climate",12,85
13sep2016,"13-9-2016","Climate,Brexit",4,85
13sep2016,"13-9-2016","Other",26,85
14sep2016,"14-9-2016","Brexit Business",9,121
14sep2016,"14-9-2016","Brexit Immigration",2,121
14sep2016,"14-9-2016","Brexit Other",27,121
14sep2016,"14-9-2016","Brexit Politics",14,121
14sep2016,"14-9-2016","Climate",13,121
14sep2016,"14-9-2016","Climate,Brexit",3,121
14sep2016,"14-9-2016","Other",53,121
15sep2016,"15-9-2016","Brexit Business",4,111
15sep2016,"15-9-2016","Brexit Business,Brexit Politics",2,111
15sep2016,"15-9-2016","Brexit Immigration",1,111
15sep2016,"15-9-2016","Brexit Other",28,111
15sep2016,"15-9-2016","Brexit Politics",6,111
15sep2016,"15-9-2016","Climate",19,111
15sep2016,"15-9-2016","Climate,Brexit",6,111
15sep2016,"15-9-2016","Other",45,111
16sep2016,"16-9-2016","Brexit Business",6,94
16sep2016,"16-9-2016","Brexit Business,Brexit Politics",1,94
16sep2016,"16-9-2016","Brexit Immigration",1,94
16sep2016,"16-9-2016","Brexit Other",19,94
16sep2016,"16-9-2016","Brexit Politics",4,94
16sep2016,"16-9-2016","Climate",9,94
16sep2016,"16-9-2016","Climate,Brexit",6,94
16sep2016,"16-9-2016","Other",48,94
17sep2016,"17-9-2016","Brexit Business",1,69
17sep2016,"17-9-2016","Brexit Immigration",1,69
17sep2016,"17-9-2016","Brexit Other",10,69
17sep2016,"17-9-2016","Brexit Politics",4,69
17sep2016,"17-9-2016","Climate",10,69
17sep2016,"17-9-2016","Climate,Brexit",1,69
17sep2016,"17-9-2016","Other",42,69
18sep2016,"18-9-2016","Brexit Business",3,77
18sep2016,"18-9-2016","Brexit Immigration",1,77
18sep2016,"18-9-2016","Brexit Other",12,77
18sep2016,"18-9-2016","Brexit Politics",2,77
18sep2016,"18-9-2016","Climate",11,77
18sep2016,"18-9-2016","Climate,Brexit",2,77
18sep2016,"18-9-2016","Other",46,77
19sep2016,"19-9-2016","Brexit Business",5,93
19sep2016,"19-9-2016","Brexit Immigration",2,93
19sep2016,"19-9-2016","Brexit Other",18,93
19sep2016,"19-9-2016","Brexit Politics",4,93
19sep2016,"19-9-2016","Brexit Politics,Brexit Immigration",1,93
19sep2016,"19-9-2016","Climate",16,93
19sep2016,"19-9-2016","Climate,Brexit",2,93
19sep2016,"19-9-2016","Other",45,93
20sep2016,"20-9-2016","Brexit Business",3,96
20sep2016,"20-9-2016","Brexit Immigration",1,96
20sep2016,"20-9-2016","Brexit Other",14,96
20sep2016,"20-9-2016","Brexit Politics",6,96
20sep2016,"20-9-2016","Climate",16,96
20sep2016,"20-9-2016","Climate,Brexit",4,96
20sep2016,"20-9-2016","Other",52,96
21sep2016,"21-9-2016","Brexit Business",6,110
21sep2016,"21-9-2016","Brexit Business,Brexit Politics",1,110
21sep2016,"21-9-2016","Brexit Other",21,110
21sep2016,"21-9-2016","Brexit Politics",10,110
21sep2016,"21-9-2016","Climate",14,110
21sep2016,"21-9-2016","Climate,Brexit",6,110
21sep2016,"21-9-2016","Other",52,110
22sep2016,"22-9-2016","",1,115
22sep2016,"22-9-2016","Brexit Business",12,115
22sep2016,"22-9-2016","Brexit Business,Brexit Politics",2,115
22sep2016,"22-9-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,115
22sep2016,"22-9-2016","Brexit Immigration",2,115
22sep2016,"22-9-2016","Brexit Other",17,115
22sep2016,"22-9-2016","Brexit Politics",7,115
22sep2016,"22-9-2016","Climate",15,115
22sep2016,"22-9-2016","Climate,Brexit",7,115
22sep2016,"22-9-2016","Other",51,115
23sep2016,"23-9-2016","Brexit Business",3,96
23sep2016,"23-9-2016","Brexit Immigration",1,96
23sep2016,"23-9-2016","Brexit Other",28,96
23sep2016,"23-9-2016","Brexit Politics",14,96
23sep2016,"23-9-2016","Climate",8,96
23sep2016,"23-9-2016","Climate,Brexit",5,96
23sep2016,"23-9-2016","Other",37,96
24sep2016,"24-9-2016","Brexit Business,Brexit Politics",1,46
24sep2016,"24-9-2016","Brexit Immigration",1,46
24sep2016,"24-9-2016","Brexit Other",11,46
24sep2016,"24-9-2016","Brexit Politics",3,46
24sep2016,"24-9-2016","Climate",5,46
24sep2016,"24-9-2016","Climate,Brexit",1,46
24sep2016,"24-9-2016","Other",24,46
25sep2016,"25-9-2016","Brexit Business",2,81
25sep2016,"25-9-2016","Brexit Immigration",1,81
25sep2016,"25-9-2016","Brexit Other",11,81
25sep2016,"25-9-2016","Brexit Politics",7,81
25sep2016,"25-9-2016","Brexit Politics,Brexit Immigration",1,81
25sep2016,"25-9-2016","Climate",9,81
25sep2016,"25-9-2016","Climate,Brexit",8,81
25sep2016,"25-9-2016","Other",42,81
26sep2016,"26-9-2016","Brexit Business",6,88
26sep2016,"26-9-2016","Brexit Business,Brexit Politics",1,88
26sep2016,"26-9-2016","Brexit Immigration",2,88
26sep2016,"26-9-2016","Brexit Other",16,88
26sep2016,"26-9-2016","Brexit Politics",6,88
26sep2016,"26-9-2016","Climate",15,88
26sep2016,"26-9-2016","Climate,Brexit",5,88
26sep2016,"26-9-2016","Other",37,88
27sep2016,"27-9-2016","Brexit Business",2,95
27sep2016,"27-9-2016","Brexit Business,Brexit Politics",2,95
27sep2016,"27-9-2016","Brexit Other",20,95
27sep2016,"27-9-2016","Brexit Politics",10,95
27sep2016,"27-9-2016","Brexit Politics,Brexit Immigration",1,95
27sep2016,"27-9-2016","Climate",18,95
27sep2016,"27-9-2016","Climate,Brexit",3,95
27sep2016,"27-9-2016","Other",39,95
28sep2016,"28-9-2016","",1,104
28sep2016,"28-9-2016","Brexit Business",6,104
28sep2016,"28-9-2016","Brexit Business,Brexit Politics",2,104
28sep2016,"28-9-2016","Brexit Immigration",2,104
28sep2016,"28-9-2016","Brexit Other",21,104
28sep2016,"28-9-2016","Brexit Politics",11,104
28sep2016,"28-9-2016","Brexit Politics,Brexit Immigration",1,104
28sep2016,"28-9-2016","Climate",8,104
28sep2016,"28-9-2016","Climate,Brexit",4,104
28sep2016,"28-9-2016","Other",48,104
29sep2016,"29-9-2016","Brexit Business",5,122
29sep2016,"29-9-2016","Brexit Business,Brexit Politics",3,122
29sep2016,"29-9-2016","Brexit Immigration",1,122
29sep2016,"29-9-2016","Brexit Other",29,122
29sep2016,"29-9-2016","Brexit Politics",13,122
29sep2016,"29-9-2016","Climate",20,122
29sep2016,"29-9-2016","Climate,Brexit",8,122
29sep2016,"29-9-2016","Other",43,122
30sep2016,"30-9-2016","",1,88
30sep2016,"30-9-2016","Brexit Business",4,88
30sep2016,"30-9-2016","Brexit Other",14,88
30sep2016,"30-9-2016","Brexit Politics",6,88
30sep2016,"30-9-2016","Climate",13,88
30sep2016,"30-9-2016","Climate,Brexit",4,88
30sep2016,"30-9-2016","Other",46,88
01oct2016,"1-10-2016","Brexit Business",2,39
01oct2016,"1-10-2016","Brexit Business,Brexit Politics",3,39
01oct2016,"1-10-2016","Brexit Other",10,39
01oct2016,"1-10-2016","Brexit Politics",5,39
01oct2016,"1-10-2016","Climate",5,39
01oct2016,"1-10-2016","Climate,Brexit",3,39
01oct2016,"1-10-2016","Other",11,39
02oct2016,"2-10-2016","Brexit Business",6,100
02oct2016,"2-10-2016","Brexit Business,Brexit Politics",1,100
02oct2016,"2-10-2016","Brexit Immigration",2,100
02oct2016,"2-10-2016","Brexit Other",28,100
02oct2016,"2-10-2016","Brexit Politics",9,100
02oct2016,"2-10-2016","Brexit Politics,Brexit Immigration",1,100
02oct2016,"2-10-2016","Climate",11,100
02oct2016,"2-10-2016","Climate,Brexit",9,100
02oct2016,"2-10-2016","Other",33,100
03oct2016,"3-10-2016","Brexit Business",3,96
03oct2016,"3-10-2016","Brexit Business,Brexit Politics",1,96
03oct2016,"3-10-2016","Brexit Immigration",4,96
03oct2016,"3-10-2016","Brexit Other",29,96
03oct2016,"3-10-2016","Brexit Politics",9,96
03oct2016,"3-10-2016","Brexit Politics,Brexit Immigration",1,96
03oct2016,"3-10-2016","Climate",9,96
03oct2016,"3-10-2016","Climate,Brexit",5,96
03oct2016,"3-10-2016","Other",35,96
04oct2016,"4-10-2016","Brexit Business",11,131
04oct2016,"4-10-2016","Brexit Business,Brexit Politics",3,131
04oct2016,"4-10-2016","Brexit Immigration",1,131
04oct2016,"4-10-2016","Brexit Other",26,131
04oct2016,"4-10-2016","Brexit Politics",10,131
04oct2016,"4-10-2016","Brexit Politics,Brexit Immigration",1,131
04oct2016,"4-10-2016","Climate",18,131
04oct2016,"4-10-2016","Climate,Brexit",10,131
04oct2016,"4-10-2016","Other",51,131
05oct2016,"5-10-2016","",1,113
05oct2016,"5-10-2016","Brexit Business",9,113
05oct2016,"5-10-2016","Brexit Immigration",2,113
05oct2016,"5-10-2016","Brexit Other",18,113
05oct2016,"5-10-2016","Brexit Politics",3,113
05oct2016,"5-10-2016","Climate",17,113
05oct2016,"5-10-2016","Climate,Brexit",7,113
05oct2016,"5-10-2016","Other",56,113
06oct2016,"6-10-2016","",1,97
06oct2016,"6-10-2016","Brexit Business",3,97
06oct2016,"6-10-2016","Brexit Other",18,97
06oct2016,"6-10-2016","Brexit Politics",7,97
06oct2016,"6-10-2016","Climate",15,97
06oct2016,"6-10-2016","Climate,Brexit",3,97
06oct2016,"6-10-2016","Other",50,97
07oct2016,"7-10-2016","Brexit Business",4,99
07oct2016,"7-10-2016","Brexit Business,Brexit Immigration",1,99
07oct2016,"7-10-2016","Brexit Business,Brexit Politics",1,99
07oct2016,"7-10-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,99
07oct2016,"7-10-2016","Brexit Immigration",1,99
07oct2016,"7-10-2016","Brexit Other",23,99
07oct2016,"7-10-2016","Brexit Politics",4,99
07oct2016,"7-10-2016","Climate",10,99
07oct2016,"7-10-2016","Climate,Brexit",5,99
07oct2016,"7-10-2016","Other",49,99
08oct2016,"8-10-2016","Brexit Business",3,69
08oct2016,"8-10-2016","Brexit Business,Brexit Politics",1,69
08oct2016,"8-10-2016","Brexit Other",13,69
08oct2016,"8-10-2016","Brexit Politics",6,69
08oct2016,"8-10-2016","Climate",14,69
08oct2016,"8-10-2016","Climate,Brexit",1,69
08oct2016,"8-10-2016","Other",31,69
09oct2016,"9-10-2016","Brexit Business",1,66
09oct2016,"9-10-2016","Brexit Other",12,66
09oct2016,"9-10-2016","Brexit Politics",9,66
09oct2016,"9-10-2016","Brexit Politics,Brexit Immigration",1,66
09oct2016,"9-10-2016","Climate",11,66
09oct2016,"9-10-2016","Climate,Brexit",1,66
09oct2016,"9-10-2016","Other",31,66
10oct2016,"10-10-2016","Brexit Business",6,100
10oct2016,"10-10-2016","Brexit Business,Brexit Politics",4,100
10oct2016,"10-10-2016","Brexit Immigration",2,100
10oct2016,"10-10-2016","Brexit Other",25,100
10oct2016,"10-10-2016","Brexit Politics",7,100
10oct2016,"10-10-2016","Climate",10,100
10oct2016,"10-10-2016","Climate,Brexit",4,100
10oct2016,"10-10-2016","Other",42,100
11oct2016,"11-10-2016","Brexit Business",4,128
11oct2016,"11-10-2016","Brexit Business,Brexit Politics",1,128
11oct2016,"11-10-2016","Brexit Immigration",2,128
11oct2016,"11-10-2016","Brexit Other",33,128
11oct2016,"11-10-2016","Brexit Politics",12,128
11oct2016,"11-10-2016","Climate",16,128
11oct2016,"11-10-2016","Climate,Brexit",9,128
11oct2016,"11-10-2016","Other",51,128
12oct2016,"12-10-2016","Brexit Business",12,124
12oct2016,"12-10-2016","Brexit Business,Brexit Immigration",1,124
12oct2016,"12-10-2016","Brexit Business,Brexit Politics",4,124
12oct2016,"12-10-2016","Brexit Immigration",3,124
12oct2016,"12-10-2016","Brexit Other",22,124
12oct2016,"12-10-2016","Brexit Politics",13,124
12oct2016,"12-10-2016","Climate",11,124
12oct2016,"12-10-2016","Climate,Brexit",7,124
12oct2016,"12-10-2016","Other",51,124
13oct2016,"13-10-2016","Brexit Business",13,138
