date1,date,text_classification,stories,total_stories
06jun2016,"6-6-2016","Climate,Brexit",22,94
06jun2016,"6-6-2016","Other",6,94
07jun2016,"7-6-2016","",1,101
07jun2016,"7-6-2016","Brexit Business",7,101
07jun2016,"7-6-2016","Brexit Business,Brexit Immigration",2,101
07jun2016,"7-6-2016","Brexit Business,Brexit Politics",8,101
07jun2016,"7-6-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,101
07jun2016,"7-6-2016","Brexit Immigration",4,101
07jun2016,"7-6-2016","Brexit Other",2,101
07jun2016,"7-6-2016","Brexit Politics",12,101
07jun2016,"7-6-2016","Brexit Politics,Brexit Immigration",1,101
07jun2016,"7-6-2016","Climate",35,101
07jun2016,"7-6-2016","Climate,Brexit",23,101
07jun2016,"7-6-2016","Other",5,101
08jun2016,"8-6-2016","",1,107
08jun2016,"8-6-2016","Brexit Business",6,107
08jun2016,"8-6-2016","Brexit Business,Brexit Politics",2,107
08jun2016,"8-6-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,107
08jun2016,"8-6-2016","Brexit Immigration",1,107
08jun2016,"8-6-2016","Brexit Other",2,107
08jun2016,"8-6-2016","Brexit Politics",29,107
08jun2016,"8-6-2016","Climate",33,107
08jun2016,"8-6-2016","Climate,Brexit",26,107
08jun2016,"8-6-2016","Other",6,107
09jun2016,"9-6-2016","Brexit Business",17,118
09jun2016,"9-6-2016","Brexit Business,Brexit Politics",8,118
09jun2016,"9-6-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,118
09jun2016,"9-6-2016","Brexit Immigration",1,118
09jun2016,"9-6-2016","Brexit Other",3,118
09jun2016,"9-6-2016","Brexit Politics",16,118
09jun2016,"9-6-2016","Brexit Politics,Brexit Immigration",1,118
09jun2016,"9-6-2016","Climate",36,118
09jun2016,"9-6-2016","Climate,Brexit",28,118
09jun2016,"9-6-2016","Other",7,118
10jun2016,"10-6-2016","Brexit Business",8,99
10jun2016,"10-6-2016","Brexit Business,Brexit Politics",3,99
10jun2016,"10-6-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,99
10jun2016,"10-6-2016","Brexit Immigration",1,99
10jun2016,"10-6-2016","Brexit Other",3,99
10jun2016,"10-6-2016","Brexit Politics",19,99
10jun2016,"10-6-2016","Climate",28,99
10jun2016,"10-6-2016","Climate,Brexit",30,99
10jun2016,"10-6-2016","Other",6,99
11jun2016,"11-6-2016","Brexit Business",3,62
11jun2016,"11-6-2016","Brexit Business,Brexit Immigration",4,62
11jun2016,"11-6-2016","Brexit Business,Brexit Politics",4,62
11jun2016,"11-6-2016","Brexit Immigration",1,62
11jun2016,"11-6-2016","Brexit Other",1,62
11jun2016,"11-6-2016","Brexit Politics",13,62
11jun2016,"11-6-2016","Climate",12,62
11jun2016,"11-6-2016","Climate,Brexit",23,62
11jun2016,"11-6-2016","Other",1,62
12jun2016,"12-6-2016","Brexit Business",4,83
12jun2016,"12-6-2016","Brexit Business,Brexit Politics",5,83
12jun2016,"12-6-2016","Brexit Immigration",1,83
12jun2016,"12-6-2016","Brexit Other",2,83
12jun2016,"12-6-2016","Brexit Politics",11,83
12jun2016,"12-6-2016","Brexit Politics,Brexit Immigration",1,83
12jun2016,"12-6-2016","Climate",33,83
12jun2016,"12-6-2016","Climate,Brexit",23,83
12jun2016,"12-6-2016","Other",3,83
13jun2016,"13-6-2016","",1,77
13jun2016,"13-6-2016","Brexit Business",3,77
13jun2016,"13-6-2016","Brexit Business,Brexit Politics",8,77
13jun2016,"13-6-2016","Brexit Immigration",1,77
13jun2016,"13-6-2016","Brexit Other",4,77
13jun2016,"13-6-2016","Brexit Politics",17,77
13jun2016,"13-6-2016","Climate",28,77
13jun2016,"13-6-2016","Climate,Brexit",15,77
14jun2016,"14-6-2016","Brexit Business",12,128
14jun2016,"14-6-2016","Brexit Business,Brexit Politics",4,128
14jun2016,"14-6-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,128
14jun2016,"14-6-2016","Brexit Other",7,128
14jun2016,"14-6-2016","Brexit Politics",28,128
14jun2016,"14-6-2016","Brexit Politics,Brexit Immigration",1,128
14jun2016,"14-6-2016","Climate",40,128
14jun2016,"14-6-2016","Climate,Brexit",29,128
14jun2016,"14-6-2016","Other",6,128
15jun2016,"15-6-2016","Brexit Business",7,128
15jun2016,"15-6-2016","Brexit Business,Brexit Politics",9,128
15jun2016,"15-6-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,128
15jun2016,"15-6-2016","Brexit Immigration",1,128
15jun2016,"15-6-2016","Brexit Other",5,128
15jun2016,"15-6-2016","Brexit Politics",20,128
15jun2016,"15-6-2016","Brexit Politics,Brexit Immigration",1,128
15jun2016,"15-6-2016","Climate",45,128
15jun2016,"15-6-2016","Climate,Brexit",30,128
15jun2016,"15-6-2016","Other",9,128
16jun2016,"16-6-2016","Brexit Business",12,145
16jun2016,"16-6-2016","Brexit Business,Brexit Politics",4,145
16jun2016,"16-6-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,145
16jun2016,"16-6-2016","Brexit Immigration",2,145
16jun2016,"16-6-2016","Brexit Other",8,145
16jun2016,"16-6-2016","Brexit Politics",20,145
16jun2016,"16-6-2016","Brexit Politics,Brexit Immigration",1,145
16jun2016,"16-6-2016","Climate",56,145
16jun2016,"16-6-2016","Climate,Brexit",35,145
16jun2016,"16-6-2016","Other",6,145
17jun2016,"17-6-2016","Brexit Business",2,83
17jun2016,"17-6-2016","Brexit Business,Brexit Politics",2,83
17jun2016,"17-6-2016","Brexit Immigration",2,83
17jun2016,"17-6-2016","Brexit Other",2,83
17jun2016,"17-6-2016","Brexit Politics",14,83
17jun2016,"17-6-2016","Climate",44,83
17jun2016,"17-6-2016","Climate,Brexit",12,83
17jun2016,"17-6-2016","Other",5,83
18jun2016,"18-6-2016","Brexit Business",5,73
18jun2016,"18-6-2016","Brexit Business,Brexit Politics",6,73
18jun2016,"18-6-2016","Brexit Immigration",1,73
18jun2016,"18-6-2016","Brexit Politics",6,73
18jun2016,"18-6-2016","Climate",34,73
18jun2016,"18-6-2016","Climate,Brexit",20,73
18jun2016,"18-6-2016","Other",1,73
19jun2016,"19-6-2016","Brexit Business",5,101
19jun2016,"19-6-2016","Brexit Business,Brexit Politics",9,101
19jun2016,"19-6-2016","Brexit Immigration",2,101
19jun2016,"19-6-2016","Brexit Other",2,101
19jun2016,"19-6-2016","Brexit Politics",11,101
19jun2016,"19-6-2016","Brexit Politics,Brexit Immigration",1,101
19jun2016,"19-6-2016","Climate",41,101
19jun2016,"19-6-2016","Climate,Brexit",28,101
19jun2016,"19-6-2016","Other",2,101
20jun2016,"20-6-2016","",1,154
20jun2016,"20-6-2016","Brexit Business",12,154
20jun2016,"20-6-2016","Brexit Business,Brexit Politics",5,154
20jun2016,"20-6-2016","Brexit Immigration",2,154
20jun2016,"20-6-2016","Brexit Other",5,154
20jun2016,"20-6-2016","Brexit Politics",20,154
20jun2016,"20-6-2016","Brexit Politics,Brexit Immigration",1,154
20jun2016,"20-6-2016","Climate",59,154
20jun2016,"20-6-2016","Climate,Brexit",44,154
20jun2016,"20-6-2016","Other",5,154
21jun2016,"21-6-2016","Brexit Business",16,161
21jun2016,"21-6-2016","Brexit Business,Brexit Politics",6,161
21jun2016,"21-6-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,161
21jun2016,"21-6-2016","Brexit Other",4,161
21jun2016,"21-6-2016","Brexit Politics",29,161
21jun2016,"21-6-2016","Brexit Politics,Brexit Immigration",2,161
21jun2016,"21-6-2016","Climate",50,161
21jun2016,"21-6-2016","Climate,Brexit",46,161
21jun2016,"21-6-2016","Other",7,161
22jun2016,"22-6-2016","Brexit Business",17,172
22jun2016,"22-6-2016","Brexit Business,Brexit Politics",11,172
22jun2016,"22-6-2016","Brexit Business,Brexit Politics,Brexit Immigration",2,172
22jun2016,"22-6-2016","Brexit Immigration",4,172
22jun2016,"22-6-2016","Brexit Other",8,172
22jun2016,"22-6-2016","Brexit Politics",28,172
22jun2016,"22-6-2016","Brexit Politics,Brexit Immigration",2,172
22jun2016,"22-6-2016","Climate",51,172
22jun2016,"22-6-2016","Climate,Brexit",42,172
22jun2016,"22-6-2016","Other",7,172
23jun2016,"23-6-2016","Brexit Business",21,185
23jun2016,"23-6-2016","Brexit Business,Brexit Politics",6,185
23jun2016,"23-6-2016","Brexit Immigration",2,185
23jun2016,"23-6-2016","Brexit Other",11,185
23jun2016,"23-6-2016","Brexit Politics",16,185
23jun2016,"23-6-2016","Brexit Politics,Brexit Immigration",2,185
23jun2016,"23-6-2016","Climate",72,185
23jun2016,"23-6-2016","Climate,Brexit",49,185
23jun2016,"23-6-2016","Other",6,185
24jun2016,"24-6-2016","Brexit Business",32,366
24jun2016,"24-6-2016","Brexit Business,Brexit Politics",22,366
24jun2016,"24-6-2016","Brexit Immigration",5,366
24jun2016,"24-6-2016","Brexit Other",32,366
24jun2016,"24-6-2016","Brexit Politics",83,366
24jun2016,"24-6-2016","Brexit Politics,Brexit Immigration",2,366
24jun2016,"24-6-2016","Climate",89,366
24jun2016,"24-6-2016","Climate,Brexit",87,366
24jun2016,"24-6-2016","Other",14,366
25jun2016,"25-6-2016","",1,216
25jun2016,"25-6-2016","Brexit Business",19,216
25jun2016,"25-6-2016","Brexit Business,Brexit Politics",10,216
25jun2016,"25-6-2016","Brexit Immigration",2,216
25jun2016,"25-6-2016","Brexit Other",12,216
25jun2016,"25-6-2016","Brexit Politics",62,216
25jun2016,"25-6-2016","Brexit Politics,Brexit Immigration",1,216
25jun2016,"25-6-2016","Climate",56,216
25jun2016,"25-6-2016","Climate,Brexit",47,216
25jun2016,"25-6-2016","Other",6,216
26jun2016,"26-6-2016","Brexit Business",16,196
26jun2016,"26-6-2016","Brexit Business,Brexit Politics",14,196
26jun2016,"26-6-2016","Brexit Immigration",2,196
26jun2016,"26-6-2016","Brexit Other",14,196
26jun2016,"26-6-2016","Brexit Politics",42,196
26jun2016,"26-6-2016","Climate",60,196
26jun2016,"26-6-2016","Climate,Brexit",43,196
26jun2016,"26-6-2016","Other",5,196
27jun2016,"27-6-2016","Brexit Business",27,277
27jun2016,"27-6-2016","Brexit Business,Brexit Immigration",1,277
27jun2016,"27-6-2016","Brexit Business,Brexit Politics",16,277
27jun2016,"27-6-2016","Brexit Business,Brexit Politics,Brexit Immigration",2,277
27jun2016,"27-6-2016","Brexit Immigration",4,277
27jun2016,"27-6-2016","Brexit Other",15,277
27jun2016,"27-6-2016","Brexit Politics",58,277
27jun2016,"27-6-2016","Brexit Politics,Brexit Immigration",1,277
27jun2016,"27-6-2016","Climate",74,277
27jun2016,"27-6-2016","Climate,Brexit",74,277
27jun2016,"27-6-2016","Other",5,277
28jun2016,"28-6-2016","Brexit Business",16,243
28jun2016,"28-6-2016","Brexit Business,Brexit Politics",8,243
28jun2016,"28-6-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,243
28jun2016,"28-6-2016","Brexit Immigration",1,243
28jun2016,"28-6-2016","Brexit Other",12,243
28jun2016,"28-6-2016","Brexit Politics",71,243
28jun2016,"28-6-2016","Brexit Politics,Brexit Immigration",2,243
28jun2016,"28-6-2016","Climate",60,243
28jun2016,"28-6-2016","Climate,Brexit",68,243
28jun2016,"28-6-2016","Other",4,243
29jun2016,"29-6-2016","Brexit Business",22,196
29jun2016,"29-6-2016","Brexit Business,Brexit Immigration",1,196
29jun2016,"29-6-2016","Brexit Business,Brexit Politics",12,196
29jun2016,"29-6-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,196
29jun2016,"29-6-2016","Brexit Other",6,196
29jun2016,"29-6-2016","Brexit Politics",36,196
29jun2016,"29-6-2016","Brexit Politics,Brexit Immigration",1,196
29jun2016,"29-6-2016","Climate",61,196
29jun2016,"29-6-2016","Climate,Brexit",53,196
29jun2016,"29-6-2016","Other",3,196
30jun2016,"30-6-2016","Brexit Business",10,163
30jun2016,"30-6-2016","Brexit Business,Brexit Politics",11,163
30jun2016,"30-6-2016","Brexit Immigration",2,163
30jun2016,"30-6-2016","Brexit Other",9,163
30jun2016,"30-6-2016","Brexit Politics",31,163
30jun2016,"30-6-2016","Climate",51,163
30jun2016,"30-6-2016","Climate,Brexit",45,163
30jun2016,"30-6-2016","Other",4,163
01jul2016,"1-7-2016","Brexit Business",9,153
01jul2016,"1-7-2016","Brexit Business,Brexit Politics",9,153
01jul2016,"1-7-2016","Brexit Immigration",2,153
01jul2016,"1-7-2016","Brexit Other",3,153
01jul2016,"1-7-2016","Brexit Politics",26,153
01jul2016,"1-7-2016","Brexit Politics,Brexit Immigration",1,153
01jul2016,"1-7-2016","Climate",60,153
01jul2016,"1-7-2016","Climate,Brexit",35,153
01jul2016,"1-7-2016","Other",8,153
02jul2016,"2-7-2016","Brexit Business",5,111
02jul2016,"2-7-2016","Brexit Business,Brexit Immigration",1,111
02jul2016,"2-7-2016","Brexit Business,Brexit Politics",3,111
02jul2016,"2-7-2016","Brexit Immigration",3,111
02jul2016,"2-7-2016","Brexit Other",6,111
02jul2016,"2-7-2016","Brexit Politics",18,111
02jul2016,"2-7-2016","Brexit Politics,Brexit Immigration",2,111
02jul2016,"2-7-2016","Climate",39,111
02jul2016,"2-7-2016","Climate,Brexit",31,111
02jul2016,"2-7-2016","Other",3,111
03jul2016,"3-7-2016","Brexit Business",10,146
03jul2016,"3-7-2016","Brexit Business,Brexit Politics",9,146
03jul2016,"3-7-2016","Brexit Other",4,146
03jul2016,"3-7-2016","Brexit Politics",27,146
03jul2016,"3-7-2016","Brexit Politics,Brexit Immigration",2,146
03jul2016,"3-7-2016","Climate",58,146
03jul2016,"3-7-2016","Climate,Brexit",34,146
03jul2016,"3-7-2016","Other",2,146
04jul2016,"4-7-2016","Brexit Business",11,171
04jul2016,"4-7-2016","Brexit Business,Brexit Politics",8,171
04jul2016,"4-7-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,171
04jul2016,"4-7-2016","Brexit Immigration",2,171
04jul2016,"4-7-2016","Brexit Other",3,171
04jul2016,"4-7-2016","Brexit Politics",41,171
04jul2016,"4-7-2016","Brexit Politics,Brexit Immigration",3,171
04jul2016,"4-7-2016","Climate",50,171
04jul2016,"4-7-2016","Climate,Brexit",43,171
04jul2016,"4-7-2016","Other",9,171
05jul2016,"5-7-2016","Brexit Business",16,158
05jul2016,"5-7-2016","Brexit Business,Brexit Immigration",1,158
05jul2016,"5-7-2016","Brexit Business,Brexit Politics",8,158
05jul2016,"5-7-2016","Brexit Other",7,158
05jul2016,"5-7-2016","Brexit Politics",36,158
05jul2016,"5-7-2016","Brexit Politics,Brexit Immigration",1,158
05jul2016,"5-7-2016","Climate",47,158
05jul2016,"5-7-2016","Climate,Brexit",37,158
05jul2016,"5-7-2016","Other",5,158
06jul2016,"6-7-2016","Brexit Business",5,106
06jul2016,"6-7-2016","Brexit Business,Brexit Politics",3,106
06jul2016,"6-7-2016","Brexit Business,Brexit Politics,Brexit Immigration",2,106
06jul2016,"6-7-2016","Brexit Other",1,106
06jul2016,"6-7-2016","Brexit Politics",21,106
06jul2016,"6-7-2016","Climate",39,106
06jul2016,"6-7-2016","Climate,Brexit",30,106
06jul2016,"6-7-2016","Other",5,106
07jul2016,"7-7-2016","Brexit Business",10,108
07jul2016,"7-7-2016","Brexit Business,Brexit Politics",4,108
07jul2016,"7-7-2016","Brexit Immigration",1,108
07jul2016,"7-7-2016","Brexit Other",3,108
07jul2016,"7-7-2016","Brexit Politics",22,108
07jul2016,"7-7-2016","Brexit Politics,Brexit Immigration",1,108
07jul2016,"7-7-2016","Climate",34,108
07jul2016,"7-7-2016","Climate,Brexit",28,108
07jul2016,"7-7-2016","Other",5,108
08jul2016,"8-7-2016","Brexit Business",12,96
08jul2016,"8-7-2016","Brexit Business,Brexit Politics",1,96
08jul2016,"8-7-2016","Brexit Other",2,96
08jul2016,"8-7-2016","Brexit Politics",11,96
08jul2016,"8-7-2016","Climate",45,96
08jul2016,"8-7-2016","Climate,Brexit",19,96
08jul2016,"8-7-2016","Other",6,96
09jul2016,"9-7-2016","Brexit Business",6,63
09jul2016,"9-7-2016","Brexit Business,Brexit Immigration",1,63
09jul2016,"9-7-2016","Brexit Business,Brexit Politics",4,63
09jul2016,"9-7-2016","Brexit Politics",12,63
09jul2016,"9-7-2016","Climate",20,63
09jul2016,"9-7-2016","Climate,Brexit",19,63
09jul2016,"9-7-2016","Other",1,63
10jul2016,"10-7-2016","Brexit Business",10,89
10jul2016,"10-7-2016","Brexit Business,Brexit Politics",8,89
10jul2016,"10-7-2016","Brexit Immigration",1,89
10jul2016,"10-7-2016","Brexit Other",1,89
10jul2016,"10-7-2016","Brexit Politics",10,89
10jul2016,"10-7-2016","Brexit Politics,Brexit Immigration",1,89
10jul2016,"10-7-2016","Climate",37,89
10jul2016,"10-7-2016","Climate,Brexit",19,89
10jul2016,"10-7-2016","Other",2,89
11jul2016,"11-7-2016","Brexit Business",17,128
11jul2016,"11-7-2016","Brexit Business,Brexit Politics",8,128
11jul2016,"11-7-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,128
11jul2016,"11-7-2016","Brexit Immigration",2,128
11jul2016,"11-7-2016","Brexit Politics",19,128
11jul2016,"11-7-2016","Climate",46,128
11jul2016,"11-7-2016","Climate,Brexit",32,128
11jul2016,"11-7-2016","Other",3,128
12jul2016,"12-7-2016","Brexit Business",10,120
12jul2016,"12-7-2016","Brexit Business,Brexit Politics",5,120
12jul2016,"12-7-2016","Brexit Immigration",2,120
12jul2016,"12-7-2016","Brexit Other",3,120
12jul2016,"12-7-2016","Brexit Politics",18,120
12jul2016,"12-7-2016","Brexit Politics,Brexit Immigration",2,120
12jul2016,"12-7-2016","Climate",37,120
12jul2016,"12-7-2016","Climate,Brexit",34,120
12jul2016,"12-7-2016","Other",9,120
13jul2016,"13-7-2016","Brexit Business",11,124
13jul2016,"13-7-2016","Brexit Business,Brexit Immigration",1,124
13jul2016,"13-7-2016","Brexit Business,Brexit Politics",4,124
13jul2016,"13-7-2016","Brexit Other",1,124
13jul2016,"13-7-2016","Brexit Politics",25,124
13jul2016,"13-7-2016","Brexit Politics,Brexit Immigration",1,124
13jul2016,"13-7-2016","Climate",38,124
13jul2016,"13-7-2016","Climate,Brexit",34,124
13jul2016,"13-7-2016","Other",9,124
14jul2016,"14-7-2016","",1,140
14jul2016,"14-7-2016","Brexit Business",21,140
14jul2016,"14-7-2016","Brexit Business,Brexit Politics",9,140
14jul2016,"14-7-2016","Brexit Other",3,140
14jul2016,"14-7-2016","Brexit Politics",21,140
14jul2016,"14-7-2016","Climate",48,140
14jul2016,"14-7-2016","Climate,Brexit",31,140
14jul2016,"14-7-2016","Other",6,140
15jul2016,"15-7-2016","Brexit Business",1,73
15jul2016,"15-7-2016","Brexit Business,Brexit Politics",4,73
15jul2016,"15-7-2016","Brexit Immigration",1,73
15jul2016,"15-7-2016","Brexit Other",1,73
15jul2016,"15-7-2016","Brexit Politics",14,73
15jul2016,"15-7-2016","Brexit Politics,Brexit Immigration",1,73
15jul2016,"15-7-2016","Climate",31,73
15jul2016,"15-7-2016","Climate,Brexit",16,73
15jul2016,"15-7-2016","Other",4,73
16jul2016,"16-7-2016","Brexit Business",4,42
16jul2016,"16-7-2016","Brexit Business,Brexit Politics",1,42
16jul2016,"16-7-2016","Brexit Other",1,42
16jul2016,"16-7-2016","Brexit Politics",8,42
16jul2016,"16-7-2016","Brexit Politics,Brexit Immigration",1,42
16jul2016,"16-7-2016","Climate",14,42
16jul2016,"16-7-2016","Climate,Brexit",12,42
16jul2016,"16-7-2016","Other",1,42
17jul2016,"17-7-2016","Brexit Business",7,85
17jul2016,"17-7-2016","Brexit Business,Brexit Politics",6,85
17jul2016,"17-7-2016","Brexit Other",3,85
17jul2016,"17-7-2016","Brexit Politics",20,85
17jul2016,"17-7-2016","Brexit Politics,Brexit Immigration",2,85
17jul2016,"17-7-2016","Climate",25,85
17jul2016,"17-7-2016","Climate,Brexit",19,85
17jul2016,"17-7-2016","Other",3,85
18jul2016,"18-7-2016","Brexit Business",11,108
18jul2016,"18-7-2016","Brexit Other",1,108
18jul2016,"18-7-2016","Brexit Politics",15,108
18jul2016,"18-7-2016","Climate",41,108
18jul2016,"18-7-2016","Climate,Brexit",33,108
18jul2016,"18-7-2016","Other",7,108
19jul2016,"19-7-2016","Brexit Business",8,96
19jul2016,"19-7-2016","Brexit Business,Brexit Politics",7,96
19jul2016,"19-7-2016","Brexit Immigration",1,96
19jul2016,"19-7-2016","Brexit Other",1,96
19jul2016,"19-7-2016","Brexit Politics",19,96
19jul2016,"19-7-2016","Climate",36,96
19jul2016,"19-7-2016","Climate,Brexit",21,96
19jul2016,"19-7-2016","Other",3,96
20jul2016,"20-7-2016","",1,108
20jul2016,"20-7-2016","Brexit Business",9,108
20jul2016,"20-7-2016","Brexit Business,Brexit Politics",8,108
20jul2016,"20-7-2016","Brexit Immigration",1,108
20jul2016,"20-7-2016","Brexit Other",1,108
20jul2016,"20-7-2016","Brexit Politics",15,108
20jul2016,"20-7-2016","Brexit Politics,Brexit Immigration",1,108
20jul2016,"20-7-2016","Climate",49,108
20jul2016,"20-7-2016","Climate,Brexit",19,108
20jul2016,"20-7-2016","Other",4,108
21jul2016,"21-7-2016","Brexit Business",12,92
21jul2016,"21-7-2016","Brexit Business,Brexit Politics",1,92
21jul2016,"21-7-2016","Brexit Immigration",2,92
21jul2016,"21-7-2016","Brexit Other",2,92
