date1,date,newspaper,headline_classification,stories,polarityheadline,subjectivityheadline,total_stories
09sep2016,"9-9-2016","Evening Standard","Other",1,0,0,2
09sep2016,"9-9-2016","Express","Brexit Business",1,.2,.2,44
09sep2016,"9-9-2016","Express","Brexit Business,Brexit Politics",1,0,0,44
09sep2016,"9-9-2016","Express","Brexit Immigration",2,.165,.26,44
09sep2016,"9-9-2016","Express","Brexit Other",8,.03125,.09375,44
09sep2016,"9-9-2016","Express","Brexit Politics",4,-.1125,.13333333,44
09sep2016,"9-9-2016","Express","Climate",6,-.02083333,.26666667,44
09sep2016,"9-9-2016","Express","Climate,Brexit",1,0,0,44
09sep2016,"9-9-2016","Express","Other",21,-.0055839,.40342971,44
09sep2016,"9-9-2016","The Guardian","Climate",1,.7,.6,2
09sep2016,"9-9-2016","The Guardian","Other",1,0,0,2
09sep2016,"9-9-2016","The Independent","Brexit Other",6,.06666667,.58333333,21
09sep2016,"9-9-2016","The Independent","Brexit Politics",4,0,0,21
09sep2016,"9-9-2016","The Independent","Climate",4,-.15,.25,21
09sep2016,"9-9-2016","The Independent","Climate,Brexit",4,.125,.23958333,21
09sep2016,"9-9-2016","The Independent","Other",3,0,0,21
09sep2016,"9-9-2016","The Times","Brexit Business",1,0,0,31
09sep2016,"9-9-2016","The Times","Brexit Other",1,0,0,31
09sep2016,"9-9-2016","The Times","Climate",5,.12,.08,31
09sep2016,"9-9-2016","The Times","Climate,Brexit",2,.1,.1,31
09sep2016,"9-9-2016","The Times","Other",22,.00370671,.13022186,31
10sep2016,"10-9-2016","Daily Mail","Brexit Business",1,-.16269841,.29365079,10
10sep2016,"10-9-2016","Daily Mail","Brexit Business,Brexit Politics",2,.15625,.15833333,10
10sep2016,"10-9-2016","Daily Mail","Brexit Other",1,0,0,10
10sep2016,"10-9-2016","Daily Mail","Climate",4,.01071429,.25238095,10
10sep2016,"10-9-2016","Daily Mail","Other",2,-.57777778,.64444444,10
10sep2016,"10-9-2016","Evening Standard","Brexit Business",1,0,.06666667,3
10sep2016,"10-9-2016","Evening Standard","Brexit Other",1,-.3125,.6875,3
10sep2016,"10-9-2016","Evening Standard","Climate",1,.5,.5,3
10sep2016,"10-9-2016","Express","Brexit Business",1,0,0,12
10sep2016,"10-9-2016","Express","Brexit Other",2,.04166667,.25,12
10sep2016,"10-9-2016","Express","Brexit Politics",1,0,0,12
10sep2016,"10-9-2016","Express","Climate",1,0,0,12
10sep2016,"10-9-2016","Express","Other",7,-.17142857,.45357143,12
10sep2016,"10-9-2016","The Guardian","Other",1,0,0,1
10sep2016,"10-9-2016","The Independent","Brexit Business,Brexit Politics",1,0,.06666667,5
10sep2016,"10-9-2016","The Independent","Brexit Politics",1,.125,.5,5
10sep2016,"10-9-2016","The Independent","Other",3,-.21666667,.56666667,5
10sep2016,"10-9-2016","The Times","Brexit Other",5,-.09,.31,17
10sep2016,"10-9-2016","The Times","Climate",4,.15,.3,17
10sep2016,"10-9-2016","The Times","Climate,Brexit",1,0,0,17
10sep2016,"10-9-2016","The Times","Other",7,-.15714286,.14285714,17
11sep2016,"11-9-2016","Daily Mail","Brexit Politics",2,0,0,10
11sep2016,"11-9-2016","Daily Mail","Climate",2,.00416667,.475,10
11sep2016,"11-9-2016","Daily Mail","Climate,Brexit",2,-.07777778,.64444444,10
11sep2016,"11-9-2016","Daily Mail","Other",4,.09666667,.45888889,10
11sep2016,"11-9-2016","Evening Standard","Brexit Other",1,0,0,3
11sep2016,"11-9-2016","Evening Standard","Climate,Brexit",1,0,0,3
11sep2016,"11-9-2016","Evening Standard","Other",1,0,0,3
11sep2016,"11-9-2016","Express","Brexit Business",2,-.05238095,.19047619,19
11sep2016,"11-9-2016","Express","Brexit Other",3,-.075,.31388889,19
11sep2016,"11-9-2016","Express","Brexit Politics",1,0,0,19
11sep2016,"11-9-2016","Express","Climate",3,.31666667,.48333333,19
11sep2016,"11-9-2016","Express","Climate,Brexit",2,0,0,19
11sep2016,"11-9-2016","Express","Other",8,-.0625,.2125,19
11sep2016,"11-9-2016","The Guardian","Climate,Brexit",1,.1,.39166667,1
11sep2016,"11-9-2016","The Independent","Brexit Business",1,.0375,.475,7
11sep2016,"11-9-2016","The Independent","Brexit Other",3,-.11666667,.58333333,7
11sep2016,"11-9-2016","The Independent","Climate",1,0,0,7
11sep2016,"11-9-2016","The Independent","Climate,Brexit",2,0,0,7
11sep2016,"11-9-2016","The Times","Brexit Other",2,-.025,.2,39
11sep2016,"11-9-2016","The Times","Brexit Politics",2,0,0,39
11sep2016,"11-9-2016","The Times","Climate",4,-.01875,.125,39
11sep2016,"11-9-2016","The Times","Climate,Brexit",1,0,0,39
11sep2016,"11-9-2016","The Times","Other",30,.02556818,.23689394,39
12sep2016,"12-9-2016","Daily Mail","Brexit Other",1,-.6,.8,8
12sep2016,"12-9-2016","Daily Mail","Climate",1,0,.3,8
12sep2016,"12-9-2016","Daily Mail","Other",6,.00324074,.47314815,8
12sep2016,"12-9-2016","Evening Standard","Other",3,.24285714,.4047619,3
12sep2016,"12-9-2016","Express","Brexit Business",1,-.07142857,.21428571,26
12sep2016,"12-9-2016","Express","Brexit Immigration",1,.05,.2,26
12sep2016,"12-9-2016","Express","Brexit Other",9,.13209877,.27530864,26
12sep2016,"12-9-2016","Express","Climate",3,.25416667,.40833333,26
12sep2016,"12-9-2016","Express","Climate,Brexit",1,0,0,26
12sep2016,"12-9-2016","Express","Other",11,-.00367965,.18073593,26
12sep2016,"12-9-2016","The Guardian","Climate",2,.25,.25,2
12sep2016,"12-9-2016","The Independent","Brexit Business",1,0,0,11
12sep2016,"12-9-2016","The Independent","Brexit Other",2,0,0,11
12sep2016,"12-9-2016","The Independent","Brexit Politics",1,-.4,.7,11
12sep2016,"12-9-2016","The Independent","Other",7,.05714286,.05892857,11
12sep2016,"12-9-2016","The Times","Brexit Other",2,0,0,16
12sep2016,"12-9-2016","The Times","Climate",1,0,0,16
12sep2016,"12-9-2016","The Times","Other",13,-.07645688,.18403263,16
13sep2016,"13-9-2016","Daily Mail","Brexit Business",1,0,.16666667,20
13sep2016,"13-9-2016","Daily Mail","Brexit Other",4,.1,.13125,20
13sep2016,"13-9-2016","Daily Mail","Brexit Politics",2,-.06666667,.56666667,20
13sep2016,"13-9-2016","Daily Mail","Brexit Politics,Brexit Immigration",1,-.125,.125,20
13sep2016,"13-9-2016","Daily Mail","Climate",4,-.07890625,.14739583,20
13sep2016,"13-9-2016","Daily Mail","Climate,Brexit",1,0,0,20
13sep2016,"13-9-2016","Daily Mail","Other",7,-.06266234,.51969697,20
13sep2016,"13-9-2016","Evening Standard","Brexit Business",1,0,0,3
13sep2016,"13-9-2016","Evening Standard","Brexit Other",1,0,0,3
13sep2016,"13-9-2016","Evening Standard","Climate",1,.3,.4,3
13sep2016,"13-9-2016","Express","Brexit Business",1,0,0,38
13sep2016,"13-9-2016","Express","Brexit Immigration",2,-.08333333,.08333333,38
13sep2016,"13-9-2016","Express","Brexit Other",14,-.02680195,.17273449,38
13sep2016,"13-9-2016","Express","Brexit Politics",4,-.1,.175,38
13sep2016,"13-9-2016","Express","Brexit Politics,Brexit Immigration",1,-.1,.5,38
13sep2016,"13-9-2016","Express","Climate",5,-.1,.1,38
13sep2016,"13-9-2016","Express","Climate,Brexit",1,0,0,38
13sep2016,"13-9-2016","Express","Other",10,-.10150794,.24257937,38
13sep2016,"13-9-2016","The Guardian","Brexit Other",1,0,0,1
13sep2016,"13-9-2016","The Independent","Brexit Business",2,.05714286,.51607143,10
13sep2016,"13-9-2016","The Independent","Brexit Business,Brexit Politics",1,.2,.4,10
13sep2016,"13-9-2016","The Independent","Brexit Other",2,.2125,.34375,10
13sep2016,"13-9-2016","The Independent","Brexit Politics",1,-.6,.9,10
13sep2016,"13-9-2016","The Independent","Climate",1,0,0,10
13sep2016,"13-9-2016","The Independent","Climate,Brexit",2,.175,.375,10
13sep2016,"13-9-2016","The Independent","Other",1,-.0875,.5625,10
13sep2016,"13-9-2016","The Times","Brexit Business",1,-.125,.75,13
13sep2016,"13-9-2016","The Times","Brexit Other",2,0,0,13
13sep2016,"13-9-2016","The Times","Brexit Politics",1,-.4,.7,13
13sep2016,"13-9-2016","The Times","Climate",1,0,0,13
13sep2016,"13-9-2016","The Times","Other",8,-.01934524,.17470238,13
14sep2016,"14-9-2016","Daily Mail","Brexit Business",1,0,0,25
14sep2016,"14-9-2016","Daily Mail","Brexit Other",5,-.25416667,.45,25
14sep2016,"14-9-2016","Daily Mail","Brexit Politics",3,-.01666667,.01666667,25
14sep2016,"14-9-2016","Daily Mail","Climate",8,-.0186553,.26628788,25
14sep2016,"14-9-2016","Daily Mail","Other",8,-.10677083,.27291667,25
14sep2016,"14-9-2016","Evening Standard","Brexit Other",3,-.12222222,.24444444,8
14sep2016,"14-9-2016","Evening Standard","Brexit Politics",1,-.1,.1,8
14sep2016,"14-9-2016","Evening Standard","Other",4,.06041667,.40416667,8
14sep2016,"14-9-2016","Express","Brexit Business",6,-.03928571,.20535714,54
14sep2016,"14-9-2016","Express","Brexit Immigration",2,-.02916667,.5125,54
14sep2016,"14-9-2016","Express","Brexit Other",13,.09164585,.28208874,54
14sep2016,"14-9-2016","Express","Brexit Politics",5,-.29,.395,54
14sep2016,"14-9-2016","Express","Climate",5,-.32,.51333333,54
14sep2016,"14-9-2016","Express","Climate,Brexit",3,.51666667,.33333333,54
14sep2016,"14-9-2016","Express","Other",20,-.11918155,.29861607,54
14sep2016,"14-9-2016","The Guardian","Other",1,0,0,1
14sep2016,"14-9-2016","The Independent","Brexit Business",2,.21428571,.55714286,21
14sep2016,"14-9-2016","The Independent","Brexit Other",4,.16041667,.51458333,21
14sep2016,"14-9-2016","The Independent","Brexit Politics",5,.02,.08,21
14sep2016,"14-9-2016","The Independent","Other",10,-.02383658,.17863095,21
14sep2016,"14-9-2016","The Times","Brexit Other",2,0,0,12
14sep2016,"14-9-2016","The Times","Other",10,.06,.06,12
15sep2016,"15-9-2016","Daily Mail","Brexit Business",2,-.20833333,.30833333,15
15sep2016,"15-9-2016","Daily Mail","Brexit Immigration",1,.2,.25,15
15sep2016,"15-9-2016","Daily Mail","Brexit Other",3,0,0,15
15sep2016,"15-9-2016","Daily Mail","Climate",4,.16325758,.39280303,15
15sep2016,"15-9-2016","Daily Mail","Climate,Brexit",2,.11458333,.28125,15
15sep2016,"15-9-2016","Daily Mail","Other",3,-.18916667,.45,15
15sep2016,"15-9-2016","Evening Standard","Brexit Other",1,.35714286,.57142857,4
15sep2016,"15-9-2016","Evening Standard","Other",3,.06666667,.36666667,4
15sep2016,"15-9-2016","Express","Brexit Business",1,-.5,.9,53
15sep2016,"15-9-2016","Express","Brexit Business,Brexit Politics",2,-.20277778,.39444444,53
15sep2016,"15-9-2016","Express","Brexit Other",13,.17698413,.3468254,53
15sep2016,"15-9-2016","Express","Brexit Politics",5,-.17092593,.67092593,53
15sep2016,"15-9-2016","Express","Climate",6,-.05324074,.30046296,53
15sep2016,"15-9-2016","Express","Climate,Brexit",3,-.08611111,.51666667,53
15sep2016,"15-9-2016","Express","Other",23,.0506917,.15031291,53
15sep2016,"15-9-2016","The Guardian","Brexit Other",2,.05,.5,2
15sep2016,"15-9-2016","The Independent","Brexit Business",1,.5,.9,15
15sep2016,"15-9-2016","The Independent","Brexit Other",5,0,0,15
15sep2016,"15-9-2016","The Independent","Climate",6,-.0375,.24444444,15
15sep2016,"15-9-2016","The Independent","Climate,Brexit",1,.16666667,.5,15
15sep2016,"15-9-2016","The Independent","Other",2,.05833333,.53333333,15
15sep2016,"15-9-2016","The Times","Brexit Other",4,-.05,.225,22
15sep2016,"15-9-2016","The Times","Brexit Politics",1,.43333333,.83333333,22
15sep2016,"15-9-2016","The Times","Climate",3,-.04166667,.33333333,22
15sep2016,"15-9-2016","The Times","Other",14,.07491883,.18603896,22
16sep2016,"16-9-2016","Daily Mail","Brexit Immigration",1,0,0,15
16sep2016,"16-9-2016","Daily Mail","Brexit Politics",1,.26818182,.62727273,15
16sep2016,"16-9-2016","Daily Mail","Climate",3,.05555556,.08888889,15
16sep2016,"16-9-2016","Daily Mail","Climate,Brexit",1,0,.3,15
16sep2016,"16-9-2016","Daily Mail","Other",9,.07914462,.39805996,15
16sep2016,"16-9-2016","Evening Standard","Brexit Other",2,0,0,3
16sep2016,"16-9-2016","Evening Standard","Other",1,0,0,3
16sep2016,"16-9-2016","Express","Brexit Business",3,-.05793651,.31825397,45
16sep2016,"16-9-2016","Express","Brexit Other",13,.01666667,.27211538,45
16sep2016,"16-9-2016","Express","Brexit Politics",2,0,0,45
16sep2016,"16-9-2016","Express","Climate",6,.02222222,.15277778,45
16sep2016,"16-9-2016","Express","Climate,Brexit",3,.175,.22222222,45
16sep2016,"16-9-2016","Express","Other",18,-.08377058,.35506687,45
16sep2016,"16-9-2016","The Guardian","Brexit Other",1,0,0,2
16sep2016,"16-9-2016","The Guardian","Other",1,.25,.66666667,2
16sep2016,"16-9-2016","The Independent","Brexit Business",1,.05,.15,12
16sep2016,"16-9-2016","The Independent","Brexit Business,Brexit Politics",1,-.16666667,.33333333,12
16sep2016,"16-9-2016","The Independent","Brexit Other",2,0,0,12
16sep2016,"16-9-2016","The Independent","Brexit Politics",1,-.07777778,.14444444,12
16sep2016,"16-9-2016","The Independent","Climate,Brexit",1,.28571429,.53571429,12
16sep2016,"16-9-2016","The Independent","Other",6,.21805556,.46388889,12
16sep2016,"16-9-2016","The Times","Brexit Business",2,-.0875,.20833333,17
16sep2016,"16-9-2016","The Times","Brexit Other",1,0,0,17
16sep2016,"16-9-2016","The Times","Climate,Brexit",1,0,0,17
16sep2016,"16-9-2016","The Times","Other",13,.01048951,.03496503,17
17sep2016,"17-9-2016","Daily Mail","Brexit Other",2,0,0,11
17sep2016,"17-9-2016","Daily Mail","Climate",2,.06805556,.65555556,11
17sep2016,"17-9-2016","Daily Mail","Climate,Brexit",1,0,0,11
17sep2016,"17-9-2016","Daily Mail","Other",6,.1476441,.40667889,11
17sep2016,"17-9-2016","Evening Standard","Brexit Other",1,0,0,4
17sep2016,"17-9-2016","Evening Standard","Other",3,.3,.3,4
17sep2016,"17-9-2016","Express","Brexit Business",1,.13636364,.45454545,18
17sep2016,"17-9-2016","Express","Brexit Immigration",1,-.25,.25,18
17sep2016,"17-9-2016","Express","Brexit Other",2,.1,.75,18
17sep2016,"17-9-2016","Express","Brexit Politics",3,.12222222,.48888889,18
17sep2016,"17-9-2016","Express","Climate",4,-.07424242,.33030303,18
17sep2016,"17-9-2016","Express","Other",7,.16428571,.32857143,18
17sep2016,"17-9-2016","The Guardian","Other",1,0,.6,1
17sep2016,"17-9-2016","The Independent","Brexit Other",3,.02272727,.08333333,13
17sep2016,"17-9-2016","The Independent","Climate",2,.125,.17916667,13
17sep2016,"17-9-2016","The Independent","Other",8,.111875,.17979167,13
17sep2016,"17-9-2016","The Times","Brexit Other",2,0,.5,22
17sep2016,"17-9-2016","The Times","Brexit Politics",1,0,0,22
17sep2016,"17-9-2016","The Times","Climate",2,.175,.325,22
17sep2016,"17-9-2016","The Times","Other",17,.10427807,.22406417,22
18sep2016,"18-9-2016","Daily Mail","Brexit Other",1,-.125,.1,10
18sep2016,"18-9-2016","Daily Mail","Climate",5,.10577922,.4525974,10
18sep2016,"18-9-2016","Daily Mail","Climate,Brexit",1,-.15625,.34375,10
18sep2016,"18-9-2016","Daily Mail","Other",3,.175,.63125,10
18sep2016,"18-9-2016","Express","Brexit Business",2,-.3,.45,22
18sep2016,"18-9-2016","Express","Brexit Immigration",1,0,0,22
18sep2016,"18-9-2016","Express","Brexit Other",8,.14464962,.38442235,22
18sep2016,"18-9-2016","Express","Brexit Politics",1,-.45,.85,22
18sep2016,"18-9-2016","Express","Climate",1,.5,.5,22
18sep2016,"18-9-2016","Express","Other",9,-.03964646,.21136364,22
18sep2016,"18-9-2016","The Guardian","Climate",1,0,0,3
18sep2016,"18-9-2016","The Guardian","Other",2,-.05,.2,3
18sep2016,"18-9-2016","The Independent","Brexit Business",1,0,.2,9
18sep2016,"18-9-2016","The Independent","Brexit Other",1,-.15,.1,9
18sep2016,"18-9-2016","The Independent","Brexit Politics",1,.36666667,.7,9
18sep2016,"18-9-2016","The Independent","Climate",1,.8,.4,9
18sep2016,"18-9-2016","The Independent","Climate,Brexit",1,.26666667,.38333333,9
18sep2016,"18-9-2016","The Independent","Other",4,0,.15,9
18sep2016,"18-9-2016","The Times","Brexit Other",2,0,0,33
18sep2016,"18-9-2016","The Times","Climate",3,.27878788,.31818182,33
18sep2016,"18-9-2016","The Times","Other",28,.06539309,.13734346,33
19sep2016,"19-9-2016","Daily Mail","Brexit Immigration",1,-.125,.21875,18
19sep2016,"19-9-2016","Daily Mail","Brexit Other",1,.5,.5,18
19sep2016,"19-9-2016","Daily Mail","Brexit Politics",2,0,0,18
19sep2016,"19-9-2016","Daily Mail","Brexit Politics,Brexit Immigration",1,.25,.45,18
19sep2016,"19-9-2016","Daily Mail","Climate",6,-.02752525,.32954545,18
19sep2016,"19-9-2016","Daily Mail","Climate,Brexit",1,-.1,0,18
19sep2016,"19-9-2016","Daily Mail","Other",6,-.07729377,.32424242,18
19sep2016,"19-9-2016","Evening Standard","Brexit Other",2,-.05,.15,6
19sep2016,"19-9-2016","Evening Standard","Climate",2,.1,.05,6
19sep2016,"19-9-2016","Evening Standard","Other",2,.02142857,.19642857,6
19sep2016,"19-9-2016","Express","Brexit Business",1,-.55,.95,27
19sep2016,"19-9-2016","Express","Brexit Other",7,-.18634921,.33015873,27
19sep2016,"19-9-2016","Express","Brexit Politics",1,0,0,27
19sep2016,"19-9-2016","Express","Climate",3,-.22121212,.4459596,27
19sep2016,"19-9-2016","Express","Other",15,-.05138528,.31506494,27
19sep2016,"19-9-2016","The Guardian","Other",2,0,.5,2
19sep2016,"19-9-2016","The Independent","Brexit Business",3,.04265873,.34285714,24
19sep2016,"19-9-2016","The Independent","Brexit Immigration",1,0,0,24
19sep2016,"19-9-2016","The Independent","Brexit Other",4,0,0,24
19sep2016,"19-9-2016","The Independent","Brexit Politics",1,-.91,1,24
19sep2016,"19-9-2016","The Independent","Climate",4,-.075,.175,24
19sep2016,"19-9-2016","The Independent","Climate,Brexit",1,.2,.1,24
19sep2016,"19-9-2016","The Independent","Other",10,.02392857,.13321429,24
19sep2016,"19-9-2016","The Times","Brexit Business",1,-.29166667,.54166667,16
19sep2016,"19-9-2016","The Times","Brexit Other",4,.13333333,.28333333,16
19sep2016,"19-9-2016","The Times","Climate",1,0,0,16
19sep2016,"19-9-2016","The Times","Other",10,.14304113,.34402597,16
20sep2016,"20-9-2016","Daily Mail","Brexit Business",1,.25,.3125,18
20sep2016,"20-9-2016","Daily Mail","Brexit Other",2,-.75,.65,18
20sep2016,"20-9-2016","Daily Mail","Brexit Politics",1,0,0,18
20sep2016,"20-9-2016","Daily Mail","Climate",4,.16079545,.68181818,18
20sep2016,"20-9-2016","Daily Mail","Other",10,.09917749,.24265873,18
20sep2016,"20-9-2016","Evening Standard","Brexit Other",1,0,0,6
20sep2016,"20-9-2016","Evening Standard","Climate",1,0,0,6
20sep2016,"20-9-2016","Evening Standard","Climate,Brexit",1,-.125,.125,6
20sep2016,"20-9-2016","Evening Standard","Other",3,.31212121,.40151515,6
20sep2016,"20-9-2016","Express","Brexit Business",1,0,0,38
20sep2016,"20-9-2016","Express","Brexit Immigration",1,0,.125,38
20sep2016,"20-9-2016","Express","Brexit Other",5,.00810606,.18007576,38
20sep2016,"20-9-2016","Express","Brexit Politics",3,.55240741,.59148148,38
20sep2016,"20-9-2016","Express","Climate",5,.06,.32,38
20sep2016,"20-9-2016","Express","Climate,Brexit",3,-.01190476,.03571429,38
20sep2016,"20-9-2016","Express","Other",20,.02059343,.31458333,38
20sep2016,"20-9-2016","The Guardian","Other",1,.4,.2,1
20sep2016,"20-9-2016","The Independent","Brexit Business",1,-.03571429,.10714286,15
20sep2016,"20-9-2016","The Independent","Brexit Other",4,-.21875,.25,15
20sep2016,"20-9-2016","The Independent","Brexit Politics",2,0,0,15
20sep2016,"20-9-2016","The Independent","Climate",2,.14285714,.17857143,15
20sep2016,"20-9-2016","The Independent","Other",6,.00555556,.19560185,15
20sep2016,"20-9-2016","The Times","Brexit Other",2,-.05,.1,18
20sep2016,"20-9-2016","The Times","Climate",4,-.05,0,18
20sep2016,"20-9-2016","The Times","Other",12,.06180556,.12986111,18
21sep2016,"21-9-2016","Daily Mail","Brexit Business,Brexit Politics",1,0,0,21
21sep2016,"21-9-2016","Daily Mail","Brexit Other",4,.17083333,.29513889,21
21sep2016,"21-9-2016","Daily Mail","Brexit Politics",1,0,0,21
21sep2016,"21-9-2016","Daily Mail","Climate",4,.12954545,.52681818,21
