date,headline,newspaper,classification,brexit
4-8-2016,How will Brexit affect house prices? Latest property market forecasts ,Express,Brexit,Other
4-8-2016,Gogglebox Brexit special sees stars shocked by Jeremy Corbyn’s ‘squat’ house,Express,Brexit,Other
4-8-2016,Great British Bake Off DELAYED as 'BBC worry it will lose viewers due to Olympics' ,Express,Brexit,Other
5-8-2016,Tory peer accused of treating voters with 'contempt' after Brexit 'advisory' comments,Express,Brexit,Other
5-8-2016,PUNISH BRITAIN! THESE EU nations want to turn screw on UK during Brexit negotiations,Express,Brexit,Other
5-8-2016,Fears SHARKS could be lured to British beaches by huge numbers of mackerel,Express,Brexit,Other
5-8-2016,"Theresa May SLAPS DOWN Nicola Sturgeon: WE are in charge of Brexit, NOT you",Express,Brexit,Other
5-8-2016,Now ANOTHER Liberal Democrat peer quits over party’s bid to defy Brexit,Express,Brexit,Other
5-8-2016,Juncker warns Turkey it CANNOT join the EU in its current state but REFUSES to scrap talks,Express,Brexit,Other
5-8-2016,ECONOMY BOOST: Britain will succeed after Brexit insists Bank chief,Express,Brexit,Other
5-8-2016,Brits DON'T regret Brexit vote as polls indicate majority supports leaving EU,Express,Brexit,Other
5-8-2016,Stop messing May: Economist demands PM pull UK out of EU IMMEDIATELY and Britain will BOOM,Express,Brexit,Other
5-8-2016,British Pirates of the Caribbean star RETURNS to Syria to fight ISIS despite death threats,Express,Brexit,Other
5-8-2016,European Union might be about to BAN this hugely-popular app,Express,Brexit,Other
5-8-2016,The Great British Bake Off return date FINALLY confirmed,Express,Brexit,Other
6-8-2016,‘We’ve had ENOUGH Merkel’ Rest of Europe gangs up on Germany over crippling EU austerity,Express,Brexit,Other
6-8-2016,SNP brags it will BLOCK Brexit unless Theresa May gives Nicola Sturgeon what she wants,Express,Brexit,Other
6-8-2016,"Britain's historic EU NEAR MISS: How the Brexit vote SAVED the UK, by PAOLO BARNARD",Express,Brexit,Other
6-8-2016,Bodies of two British climbers who 'froze to death' climbing infamous Matterhorn found,Express,Brexit,Other
6-8-2016,BREXIT BLOCK: EU bureaucrats tell Britain to PAY £20BN bill or we WON'T let you leave ,Express,Brexit,Other
6-8-2016,"PEOPLE'S REVOLT: EU trade deal in ruins as 100,000 Germans launch LEGAL bid to block it",Express,Brexit,Other
6-8-2016,Farming expert's rallying call: Brexit is 'great opportunity' but success down to US,Express,Brexit,Other
6-8-2016,A boy called BREXIT: Britain-mad German parents name newborn after EU referendum result,Express,Brexit,Other
6-8-2016,'Save us all time!' Theresa May told to pull Britain out of EU NOW by leading economist,Express,Brexit,Other
6-8-2016,Top British Army chief arrested for sexual assault of female officer,Express,Brexit,Other
6-8-2016,Who is Patrick Minford? Economist urging Theresa May to get Britain out of EU NOW,Express,Brexit,Other
6-8-2016,'The EU wasn't going anywhere' Ringo Starr stands by his decision to vote FOR Brexit,Express,Brexit,Other
7-8-2016,Cameron 'took spoon to EU knife fight' fumes Mandelson as Gove is savaged for Queen 'lies',Express,Brexit,Other
7-8-2016,"‘Disrespectful’ Michael Gove leaked Queen's Brexit remarks, claims Nick Clegg",Express,Brexit,Other
7-8-2016,‘My mate Vlad’ Chilling new alliance born as Turkey’s Erdogan turns to Putin after EU spat,Express,Brexit,Other
7-8-2016,EROGAN SLAP IN THE FACE: Austria threatens to BLOCK talks on Turkey's EU membership,Express,Brexit,Other
7-8-2016,British climbers who 'froze to death' on Matterhorn had alerted emergency services,Express,Brexit,Other
8-8-2016,Brexit happened because the EU is a 'broken DICTATORSHIP' Italian MEP blasts,Express,Brexit,Other
8-8-2016,Hungary blasts EU open borders as minister says 'link between immigration and terrorism',Express,Brexit,Other
8-8-2016,British shipwreck lost in Siberia 140 YEARS ago finally found,Express,Brexit,Other
8-8-2016,Majority of Germans want EU to HALT Turkey membership talks and SCRAP migrant deal,Express,Brexit,Immigration
8-8-2016,Top EU aide QUITS over Brussels methods used to MONITOR European countries' budgets,Express,Brexit,Other
8-8-2016,Brexit ‘forces EU rethink’ French DEFEND Southern AXIS with Italy & Greece against Germany,Express,Brexit,Other
8-8-2016,How Switzerland is being held to RANSOM by EU on free movement to teach UK a Brexit lesson,Express,Brexit,Other
8-8-2016,BRUSSELS CRISIS: Hungary set to REJECT migrant quotas in huge blow to EU project,Express,Brexit,Immigration
8-8-2016,"Turkey has NO PLACE in EU following botched coup clean-up, furious Austrian minister warns",Express,Brexit,Other
8-8-2016,Britain's tourism BOOM: Visitor numbers soar on the back of Brexit vote,Express,Brexit,Other
8-8-2016,Brexit talks at last: Treasury chiefs FINALLY get to work on how we can CUT ties with EU,Express,Brexit,Other
8-8-2016,Smith promises 'new industrial revolution' and repeats calls for second EU Referendum,Express,Brexit,Other
8-8-2016,'The BEST OF BRITISH' Return of grammar schools hailed by Katie Hopkins,Express,Brexit,Other
8-8-2016,Juncker's 'insane' right hand man leading anti-British campaign in EU's Brexit talks,Express,Brexit,Other
8-8-2016,"Britain will be £50billion a year better off once we leave EU, says Brexit 'martyr'",Express,Brexit,Other
8-8-2016,Teen taken to Syria by his mum to join ISIS calls on British Muslims to wage jihad on UK,Express,Brexit,Other
8-8-2016,British tourists BEATEN and ROBBED in same Cologne square as New Year’s migrant sex attack,Express,Brexit,Immigration
8-8-2016,"Hammond should ABOLISH stamp duty to encourage post-Brexit property boom, report says",Express,Brexit,Other
8-8-2016,You won’t believe what this British woman got tattooed on her FACE in Magaluf,Express,Brexit,Other
8-8-2016,The Great British Bake Off’s Dr Tamal Ray to present Channel 4 health show,Express,Brexit,Other
8-8-2016,This is how much Man Utd would have paid for Paul Pogba before pound crashed after Brexit,Express,Brexit,Other
9-8-2016,Nicola Sturgeon in Brexit PLOT talks in Berlin: German minister hails 'pro-European' Scot,Express,Brexit,Other
9-8-2016,Last-ditch attempt to stop EU ROT: Brussels CANCELS fines on Spain and Portugal,Express,Brexit,Other
9-8-2016,Dutch PM vows to keep ‘good’ economic ties with UK post-Brexit,Express,Brexit,Other
9-8-2016,FTSE 100 soars to fresh 14 month peak as investor confidence soars in wake of Brexit vote,Express,Brexit,Other
9-8-2016,"Use BREXIT to feed the nation and safeguard the countryside, say farmers ",Express,Brexit,Other
9-8-2016,Theresa May says Article 50 will NOT be triggered this year to allow for 'smooth' Brexit,Express,Brexit,Other
9-8-2016,Are we in a post-Brexit PUB BOOM? Beer sales on the UP over recent months,Express,Brexit,Other
9-8-2016,REVEALED: 3 out of 4 British smokers buy illegal cigarettes and pay LESS THAN £5 per pack,Express,Brexit,Other
9-8-2016,Brexit RED LINES: European nations to unveil drastic demands ahead of Britain’s EU escape,Express,Brexit,Other
9-8-2016,Massive Brexit boost to tourism in UK sees 3 MILLION new tourists on way ,Express,Brexit,Other
9-8-2016,British Airways flight ATTACKED by laser amid fears of ISIS terror attack on UK jets,Express,Brexit,Other
9-8-2016,Desperate EU urges nations to accept migrant quotas as Baltic states CLOSE BORDERS,Express,Brexit,Immigration
9-8-2016,Holiday horror as British travellers raped at popular surfing resort,Express,Brexit,Other
9-8-2016,WATCH: Nigel Farage reveals the crucial moment the Brexit battle swung in favour of Leave,Express,Brexit,Other
9-8-2016,BREXIT BOUNCE for the economy: Consumer spending ROSE dramatically after EU vote,Express,Brexit,Other
9-8-2016,Ten years of CRUISING! Iglu Cruise celebrates growth of British cruise industry ,Express,Brexit,Other
9-8-2016,Strictly Come Dancing 2016: Is British astronaut Tim Peake the BBC's 'dream signing'?,Express,Brexit,Other
9-8-2016,Jonathan Dimbleby slams Brexit coverage for 'reducing debate to immigration or economics',Express,Brexit,Other
9-8-2016,"Pictures: From Paul Gascoigne to Paul Pogba, every British transfer record fee since 1992",Express,Brexit,Other
10-8-2016,‘Do you really believe EU would have you?’ Sturgeon in German TV grilling over Berlin trip,Express,Brexit,Other
10-8-2016,WATCH: Nigel Farage hails 'fiercely patriotic' Britons for voting to leave European Union,Express,Brexit,Other
10-8-2016,Businesses and banks are 'talking DOWN the economy to justify their Brexit warnings',Express,Brexit,Other
10-8-2016,British couple and three teens arrested after police raid illegal OAP care home,Express,Brexit,Other
10-8-2016,"BREXIT, WHAT BREXIT? Deluded former minister for Europe says we WON’T leave ",Express,Brexit,Other
10-8-2016,"Stop talking Britain down! End Brexit doom and gloom, says Legal & General boss",Express,Brexit,Other
10-8-2016,"More than 21,000 British passports were STOLEN or lost last year - but HOW?",Express,Brexit,Other
10-8-2016,EU-funded think tank's dire economic forecast blasted as 'BIASED’ by Brexit MP,Express,Brexit,Other
10-8-2016,Brexit blow: Norway threatens to BLOCK single market access amid fears UK could DOMINATE,Express,Brexit,Other
10-8-2016,British Airways flight declares emergency before landing at Heathrow Airport,Express,Brexit,Other
10-8-2016,REVEALED: Germany pays most amount of money into the EU - with Britain close second,Express,Brexit,Other
10-8-2016,Could BREXIT save the mighty lion? Andrea Leadsom told to act NOW for future of big cat,Express,Brexit,Other
10-8-2016,Farage warns of Brexit BETRAYAL if Britain fails to leave the single market,Express,Brexit,Other
10-8-2016,"BREXIT BOOST: Britain due MASSIVE repayment from rich EU property empire, say campaigners",Express,Brexit,Other
10-8-2016,Brexit BEGINS: UK set to quit EUROPOL first before EU police force launches expansion,Express,Brexit,Other
10-8-2016,"Brexit gives us back control of immigration - but it's NOT ENOUGH, writes STEPHEN POLLARD",Express,Brexit,Other
10-8-2016,Airline passengers have spoken and the world does NOT love British airlines,Express,Brexit,Other
11-8-2016,Fury as EU snoopers attempt to force small businesses to publish income and tax data,Express,Brexit,Other
11-8-2016,"Now the EU is to blame for pushing elephants towards EXTINCTION, say conservationists",Express,Brexit,Other
11-8-2016,LIGHTS ON BUT NO ONE’S HOME: EU 'burning money' by illuminating EMPTY buildings,Express,Brexit,Other
11-8-2016,EU kids in the bloc: Poor nations insist they will be EU members within four years,Express,Brexit,Other
11-8-2016,British tourists caught up in deadly wildfires as South of France goes up in flames,Express,Brexit,Other
11-8-2016,'I will go mad!' Brexit voter DEMANDS money for the NHS as Britain waits for Article 50,Express,Brexit,Other
11-8-2016,Europe's young say youth unemployment not Brexit is continent's biggest crisis,Express,Brexit,Other
11-8-2016,"Housing market confidence returns after Brexit wobble, say surveyors",Express,Brexit,Other
11-8-2016,Merkel's law: German threat to SLASH EU funding to Poland & Hungary for refusing to comply,Express,Brexit,Other
11-8-2016,Police investigate claims British tennis star POISONED at Wimbledon,Express,Brexit,Other
11-8-2016,REVEALED: Desperate EU bosses splurge €1TRILLION on bonds to prop up ailing eurozone,Express,Brexit,Other
11-8-2016,"BREXIT BLACKMAIL: Accept unlimited migration or NO free trade, says EU nations",Express,Brexit,Other
11-8-2016,"Post-Brexit BOOM: Housing market has surged since the referendum, data shows",Express,Brexit,Other
11-8-2016,Rio 2016: Molly Renshaw breaks British record as she qualifies for breaststroke final,Express,Brexit,Other
12-8-2016,British man arrested after 18 migrants found stashed in the back of his van en-route to UK,Express,Brexit,Immigration
12-8-2016,Northern Ireland human rights activist launches legal challenge against Brexit,Express,Brexit,Other
12-8-2016,British father dies and son in intensive care after jet ski crash in the south of France,Express,Brexit,Other
12-8-2016,DON'T BULLY THE FALKLANDS: Theresa May tells Argentina to STOP punishing British islands ,Express,Brexit,Other
12-8-2016,One of three British schoolgirls who joined ISIS in Syria 'killed while plotting escape',Express,Brexit,Other
12-8-2016,Turkey demands 'MORE SUPPORT' in EU accession talks - despite DEATH PENALTY threat,Express,Brexit,Other
12-8-2016,British TV actress Nell Hudson FLASHES the flesh and steals spotlight from Jenna Coleman,Express,Brexit,Other
12-8-2016,Greenland proves leaving EU will bring prosperity ,Express,Brexit,Other
13-8-2016,British bus driver told he can't have a job because he's NOT ROMANIAN,Express,Brexit,Other
13-8-2016,BREXIT BOUNCE BACK: Investor confidence has RISEN after historic Brexit vote ,Express,Brexit,Other
13-8-2016,"Meddling EU have turned member states into their own personal SLAVES, blasts PAOLO BARNARD",Express,Brexit,Other
13-8-2016,"Muslim schoolchildren should pledge allegiance to the BRITISH flag, says Islamic group",Express,Brexit,Other
13-8-2016,Terrorists could cause 'chaos' in British cities due to woefully understaffed police force,Express,Brexit,Other
13-8-2016,"WIMBLEDON POISON SCANDAL: Opponent of British star also fell ill, father reveals",Express,Brexit,Other
13-8-2016,"Farmers, universities and scientists SILENCED as UK Gov promises to match EU funds",Express,Brexit,Other
13-8-2016,"Brexit isn’t a leap in the dark - just look at Greenland, says Ross Clark",Express,Brexit,Other
13-8-2016,"Frankie Dettori joins elite club after 3,000th British winner at Newmarket",Express,Brexit,Other
14-8-2016,Theresa May: Get us out of the EU fast,Express,Brexit,Other
14-8-2016,Give us a Brexit DATE! MP’s clamour for Theresa May to nail down Britain’s EU farewell,Express,Brexit,Other
