date1,date,newspaper,text_classification,stories,polaritytext,subjectivitytext,total_stories
10jun2016,"10-6-2016","The Independent","Brexit Politics",2,.15041667,.50761905,14
10jun2016,"10-6-2016","The Independent","Climate",5,.04388081,.38572525,14
10jun2016,"10-6-2016","The Independent","Climate,Brexit",4,.10083995,.37103505,14
10jun2016,"10-6-2016","The Independent","Other",1,.00281385,.48874459,14
10jun2016,"10-6-2016","The Times","Brexit Business",5,.10045455,.47146465,34
10jun2016,"10-6-2016","The Times","Brexit Business,Brexit Politics,Brexit Immigration",1,.01532738,.15252976,34
10jun2016,"10-6-2016","The Times","Brexit Other",1,-.04345238,.24454365,34
10jun2016,"10-6-2016","The Times","Brexit Politics",4,.01341991,.27858721,34
10jun2016,"10-6-2016","The Times","Climate",12,.0346896,.33247628,34
10jun2016,"10-6-2016","The Times","Climate,Brexit",10,.03873188,.41026177,34
10jun2016,"10-6-2016","The Times","Other",1,.125,.2,34
11jun2016,"11-6-2016","Daily Mail","Brexit Business",2,.03583333,.21583333,9
11jun2016,"11-6-2016","Daily Mail","Brexit Politics",1,-.04642857,.19642857,9
11jun2016,"11-6-2016","Daily Mail","Climate",3,.08106061,.68055556,9
11jun2016,"11-6-2016","Daily Mail","Climate,Brexit",2,.16401515,.50852273,9
11jun2016,"11-6-2016","Daily Mail","Other",1,.11885522,.46296296,9
11jun2016,"11-6-2016","Evening Standard","Brexit Other",1,.0775,.4825,2
11jun2016,"11-6-2016","Evening Standard","Brexit Politics",1,.13555195,.30422078,2
11jun2016,"11-6-2016","Express","Brexit Business,Brexit Immigration",4,.0139933,.25577773,18
11jun2016,"11-6-2016","Express","Brexit Business,Brexit Politics",3,.07831015,.41786351,18
11jun2016,"11-6-2016","Express","Brexit Politics",5,.05480769,.40198077,18
11jun2016,"11-6-2016","Express","Climate",1,.2,.43333333,18
11jun2016,"11-6-2016","Express","Climate,Brexit",5,.1013355,.41394372,18
11jun2016,"11-6-2016","The Guardian","Brexit Business,Brexit Politics",1,.096,.25066667,2
11jun2016,"11-6-2016","The Guardian","Climate,Brexit",1,.06704545,.31931818,2
11jun2016,"11-6-2016","The Independent","Brexit Politics",2,.02400794,.33224206,9
11jun2016,"11-6-2016","The Independent","Climate",2,.034313,.44931796,9
11jun2016,"11-6-2016","The Independent","Climate,Brexit",5,.05922684,.44922035,9
11jun2016,"11-6-2016","The Times","Brexit Business",1,.19469697,.65151515,22
11jun2016,"11-6-2016","The Times","Brexit Immigration",1,.1728836,.42738095,22
11jun2016,"11-6-2016","The Times","Brexit Politics",4,.09242412,.3484632,22
11jun2016,"11-6-2016","The Times","Climate",6,.0774535,.38520379,22
11jun2016,"11-6-2016","The Times","Climate,Brexit",10,.1148507,.38695112,22
12jun2016,"12-6-2016","Daily Mail","Brexit Business,Brexit Politics",1,-.06666667,.46666667,12
12jun2016,"12-6-2016","Daily Mail","Brexit Other",1,.32037037,.48333333,12
12jun2016,"12-6-2016","Daily Mail","Brexit Politics",3,.14152542,.48123959,12
12jun2016,"12-6-2016","Daily Mail","Climate",5,.07694444,.37777778,12
12jun2016,"12-6-2016","Daily Mail","Climate,Brexit",2,.11634921,.34722222,12
12jun2016,"12-6-2016","Express","Brexit Business",2,.155,.22958333,18
12jun2016,"12-6-2016","Express","Brexit Immigration",1,.25333333,.47333333,18
12jun2016,"12-6-2016","Express","Brexit Politics",2,.00752315,.21574074,18
12jun2016,"12-6-2016","Express","Climate",6,.03467367,.31848805,18
12jun2016,"12-6-2016","Express","Climate,Brexit",5,.028614,.42264238,18
12jun2016,"12-6-2016","Express","Other",2,.24583333,.54722222,18
12jun2016,"12-6-2016","The Guardian","Brexit Business",1,0,.41785714,8
12jun2016,"12-6-2016","The Guardian","Climate",6,.12277511,.40123826,8
12jun2016,"12-6-2016","The Guardian","Climate,Brexit",1,.21860917,.50889666,8
12jun2016,"12-6-2016","The Independent","Brexit Other",1,.00666667,.165,9
12jun2016,"12-6-2016","The Independent","Brexit Politics",2,.12583333,.39,9
12jun2016,"12-6-2016","The Independent","Climate",3,.1225962,.39466931,9
12jun2016,"12-6-2016","The Independent","Climate,Brexit",2,.13592873,.51301908,9
12jun2016,"12-6-2016","The Independent","Other",1,.16666667,.43137255,9
12jun2016,"12-6-2016","The Times","Brexit Business",1,.15297619,.30853175,36
12jun2016,"12-6-2016","The Times","Brexit Business,Brexit Politics",4,.04988591,.41436419,36
12jun2016,"12-6-2016","The Times","Brexit Politics",4,.03089887,.32197992,36
12jun2016,"12-6-2016","The Times","Brexit Politics,Brexit Immigration",1,-.02272727,.4021645,36
12jun2016,"12-6-2016","The Times","Climate",13,.03788449,.36544677,36
12jun2016,"12-6-2016","The Times","Climate,Brexit",13,.04102352,.37221127,36
13jun2016,"13-6-2016","Daily Mail","Brexit Business",1,.16666667,.22222222,19
13jun2016,"13-6-2016","Daily Mail","Brexit Business,Brexit Politics",2,.07299513,.41511905,19
13jun2016,"13-6-2016","Daily Mail","Brexit Other",1,.21428571,.27142857,19
13jun2016,"13-6-2016","Daily Mail","Brexit Politics",4,-.09479167,.39742063,19
13jun2016,"13-6-2016","Daily Mail","Climate",7,.16592086,.48885305,19
13jun2016,"13-6-2016","Daily Mail","Climate,Brexit",4,.11337054,.47269635,19
13jun2016,"13-6-2016","Evening Standard","Brexit Politics",1,.10227273,.26590909,6
13jun2016,"13-6-2016","Evening Standard","Climate",4,.05797313,.36403079,6
13jun2016,"13-6-2016","Evening Standard","Climate,Brexit",1,-.07045455,.39848485,6
13jun2016,"13-6-2016","Express","Brexit Business",1,-.17385115,.29567932,26
13jun2016,"13-6-2016","Express","Brexit Business,Brexit Politics",3,.1159612,.23544974,26
13jun2016,"13-6-2016","Express","Brexit Immigration",1,.12954545,.35681818,26
13jun2016,"13-6-2016","Express","Brexit Other",1,.17664141,.66426768,26
13jun2016,"13-6-2016","Express","Brexit Politics",8,.06600712,.3503423,26
13jun2016,"13-6-2016","Express","Climate",6,.04687512,.44824964,26
13jun2016,"13-6-2016","Express","Climate,Brexit",6,.01136364,.40406566,26
13jun2016,"13-6-2016","The Guardian","Climate",1,.09242424,.18030303,1
13jun2016,"13-6-2016","The Independent","",1,,,8
13jun2016,"13-6-2016","The Independent","Brexit Other",1,-.00340909,.28181818,8
13jun2016,"13-6-2016","The Independent","Brexit Politics",2,.22361111,.41770833,8
13jun2016,"13-6-2016","The Independent","Climate",2,.0169733,.47049964,8
13jun2016,"13-6-2016","The Independent","Climate,Brexit",2,.07881944,.27951389,8
13jun2016,"13-6-2016","The Times","Brexit Business",1,-.1296875,.33839286,17
13jun2016,"13-6-2016","The Times","Brexit Business,Brexit Politics",3,.04669072,.37135883,17
13jun2016,"13-6-2016","The Times","Brexit Other",1,-.33333333,.33333333,17
13jun2016,"13-6-2016","The Times","Brexit Politics",2,-.08505051,.31969697,17
13jun2016,"13-6-2016","The Times","Climate",8,.07892339,.3197453,17
13jun2016,"13-6-2016","The Times","Climate,Brexit",2,.08805115,.44872134,17
14jun2016,"14-6-2016","Daily Mail","Brexit Business",3,.08628748,.3164903,29
14jun2016,"14-6-2016","Daily Mail","Brexit Business,Brexit Politics",2,.02896954,.43238714,29
14jun2016,"14-6-2016","Daily Mail","Brexit Other",2,-.03017857,.54529762,29
14jun2016,"14-6-2016","Daily Mail","Brexit Politics",4,.17484307,.52063763,29
14jun2016,"14-6-2016","Daily Mail","Climate",12,.0734551,.45641625,29
14jun2016,"14-6-2016","Daily Mail","Climate,Brexit",5,-.05629777,.4529966,29
14jun2016,"14-6-2016","Daily Mail","Other",1,.07388889,.51222222,29
14jun2016,"14-6-2016","Evening Standard","Brexit Business",1,-.003125,.45,6
14jun2016,"14-6-2016","Evening Standard","Brexit Politics",1,.18571429,.42142857,6
14jun2016,"14-6-2016","Evening Standard","Climate",1,-.075,.3,6
14jun2016,"14-6-2016","Evening Standard","Climate,Brexit",3,.0829188,.43027364,6
14jun2016,"14-6-2016","Express","Brexit Business",1,.10324074,.23796296,38
14jun2016,"14-6-2016","Express","Brexit Other",1,.45833333,.45416667,38
14jun2016,"14-6-2016","Express","Brexit Politics",12,.09223179,.45200322,38
14jun2016,"14-6-2016","Express","Climate",14,.02848522,.34381886,38
14jun2016,"14-6-2016","Express","Climate,Brexit",9,.07126798,.34871601,38
14jun2016,"14-6-2016","Express","Other",1,.00064534,.36038159,38
14jun2016,"14-6-2016","The Independent","Brexit Business",2,.13541667,.24930556,14
14jun2016,"14-6-2016","The Independent","Brexit Other",2,.08396465,.38148148,14
14jun2016,"14-6-2016","The Independent","Brexit Politics",1,.10067641,.42946429,14
14jun2016,"14-6-2016","The Independent","Climate",5,.0401431,.34233862,14
14jun2016,"14-6-2016","The Independent","Climate,Brexit",3,-.02411897,.23210999,14
14jun2016,"14-6-2016","The Independent","Other",1,-.02314815,.20925926,14
14jun2016,"14-6-2016","The Times","Brexit Business",5,.0787415,.31217838,41
14jun2016,"14-6-2016","The Times","Brexit Business,Brexit Politics",2,.14246032,.35838294,41
14jun2016,"14-6-2016","The Times","Brexit Business,Brexit Politics,Brexit Immigration",1,-.07247475,.29065657,41
14jun2016,"14-6-2016","The Times","Brexit Other",2,.33333333,.33333333,41
14jun2016,"14-6-2016","The Times","Brexit Politics",10,.10253082,.29323569,41
14jun2016,"14-6-2016","The Times","Brexit Politics,Brexit Immigration",1,.01339286,.23571429,41
14jun2016,"14-6-2016","The Times","Climate",8,.15027575,.40583108,41
14jun2016,"14-6-2016","The Times","Climate,Brexit",9,.0265584,.28283757,41
14jun2016,"14-6-2016","The Times","Other",3,.03931217,.35396825,41
15jun2016,"15-6-2016","Daily Mail","Brexit Business,Brexit Politics",2,.25333243,.48453734,19
15jun2016,"15-6-2016","Daily Mail","Brexit Politics",1,0,0,19
15jun2016,"15-6-2016","Daily Mail","Climate",11,.00856602,.47568198,19
15jun2016,"15-6-2016","Daily Mail","Climate,Brexit",2,.37743056,.60746528,19
15jun2016,"15-6-2016","Daily Mail","Other",3,.04859174,.39496286,19
15jun2016,"15-6-2016","Evening Standard","Brexit Other",3,.08578704,.3812963,12
15jun2016,"15-6-2016","Evening Standard","Brexit Politics",2,.05555556,.38611111,12
15jun2016,"15-6-2016","Evening Standard","Climate",4,.19467803,.47126894,12
15jun2016,"15-6-2016","Evening Standard","Climate,Brexit",3,.10879429,.34222182,12
15jun2016,"15-6-2016","Express","Brexit Business",2,.00061728,.26790123,35
15jun2016,"15-6-2016","Express","Brexit Business,Brexit Politics,Brexit Immigration",1,-.065,.365,35
15jun2016,"15-6-2016","Express","Brexit Other",1,.09801136,.31107955,35
15jun2016,"15-6-2016","Express","Brexit Politics",7,.00551386,.42491591,35
15jun2016,"15-6-2016","Express","Brexit Politics,Brexit Immigration",1,.09573003,.34738292,35
15jun2016,"15-6-2016","Express","Climate",11,.08459716,.41376781,35
15jun2016,"15-6-2016","Express","Climate,Brexit",10,-.03155952,.36354726,35
15jun2016,"15-6-2016","Express","Other",2,.175,.57916667,35
15jun2016,"15-6-2016","The Guardian","Climate",1,.096875,.59479167,1
15jun2016,"15-6-2016","The Independent","Brexit Business",2,.16666667,.36111111,18
15jun2016,"15-6-2016","The Independent","Brexit Business,Brexit Politics",1,.33571429,.57142857,18
15jun2016,"15-6-2016","The Independent","Brexit Politics",7,.02601835,.31929396,18
15jun2016,"15-6-2016","The Independent","Climate",4,-.03140432,.32486497,18
15jun2016,"15-6-2016","The Independent","Climate,Brexit",2,.088462,.28792989,18
15jun2016,"15-6-2016","The Independent","Other",2,.375,.70625,18
15jun2016,"15-6-2016","The Times","Brexit Business",3,.13790404,.40555556,43
15jun2016,"15-6-2016","The Times","Brexit Business,Brexit Politics",6,.10393046,.34800454,43
15jun2016,"15-6-2016","The Times","Brexit Immigration",1,.14761905,.25595238,43
15jun2016,"15-6-2016","The Times","Brexit Other",1,.1,.56666667,43
15jun2016,"15-6-2016","The Times","Brexit Politics",3,.06189875,.39696248,43
15jun2016,"15-6-2016","The Times","Climate",14,.08661045,.37405914,43
15jun2016,"15-6-2016","The Times","Climate,Brexit",13,.11404872,.41771563,43
15jun2016,"15-6-2016","The Times","Other",2,.165625,.46083333,43
16jun2016,"16-6-2016","Daily Mail","Brexit Business",1,.0952381,.55714286,22
16jun2016,"16-6-2016","Daily Mail","Brexit Business,Brexit Politics",2,.07666396,.31224297,22
16jun2016,"16-6-2016","Daily Mail","Brexit Other",1,.08761141,.34808378,22
16jun2016,"16-6-2016","Daily Mail","Brexit Politics",5,-.08106085,.39513228,22
16jun2016,"16-6-2016","Daily Mail","Brexit Politics,Brexit Immigration",1,-.08888889,.30793651,22
16jun2016,"16-6-2016","Daily Mail","Climate",9,.04721387,.43918023,22
16jun2016,"16-6-2016","Daily Mail","Climate,Brexit",2,-.13477273,.44576923,22
16jun2016,"16-6-2016","Daily Mail","Other",1,-.06269841,.52301587,22
16jun2016,"16-6-2016","Evening Standard","Brexit Other",2,-.04984848,.17897727,14
16jun2016,"16-6-2016","Evening Standard","Climate",7,.05399952,.31262296,14
16jun2016,"16-6-2016","Evening Standard","Climate,Brexit",4,.11472222,.46458333,14
16jun2016,"16-6-2016","Evening Standard","Other",1,-.03928571,.32261905,14
16jun2016,"16-6-2016","Express","Brexit Business",1,.15714286,.40714286,51
16jun2016,"16-6-2016","Express","Brexit Business,Brexit Politics",1,-.2125,.35,51
16jun2016,"16-6-2016","Express","Brexit Business,Brexit Politics,Brexit Immigration",1,-.025,.21666667,51
16jun2016,"16-6-2016","Express","Brexit Other",1,.33333333,.75,51
16jun2016,"16-6-2016","Express","Brexit Politics",8,.0061756,.42963648,51
16jun2016,"16-6-2016","Express","Climate",18,.02154323,.3677788,51
16jun2016,"16-6-2016","Express","Climate,Brexit",19,-.00537304,.4121915,51
16jun2016,"16-6-2016","Express","Other",2,.09430646,.31020924,51
16jun2016,"16-6-2016","The Guardian","Brexit Business",1,-.0625,.875,3
16jun2016,"16-6-2016","The Guardian","Brexit Business,Brexit Politics",1,.05,.05625,3
16jun2016,"16-6-2016","The Guardian","Brexit Politics",1,.43333333,.76666667,3
16jun2016,"16-6-2016","The Independent","Brexit Business",4,-.03110119,.30228175,18
16jun2016,"16-6-2016","The Independent","Brexit Immigration",1,.04805195,.35779221,18
16jun2016,"16-6-2016","The Independent","Brexit Other",2,-.00575397,.28015873,18
16jun2016,"16-6-2016","The Independent","Brexit Politics",1,.07780612,.33721088,18
16jun2016,"16-6-2016","The Independent","Climate",10,.05940631,.37382022,18
16jun2016,"16-6-2016","The Times","Brexit Business",5,.05383242,.19237637,37
16jun2016,"16-6-2016","The Times","Brexit Immigration",1,.09960317,.37404762,37
16jun2016,"16-6-2016","The Times","Brexit Other",2,.13044872,.32483974,37
16jun2016,"16-6-2016","The Times","Brexit Politics",5,.10548485,.45148918,37
16jun2016,"16-6-2016","The Times","Climate",12,.02950306,.33667644,37
16jun2016,"16-6-2016","The Times","Climate,Brexit",10,.03972199,.34878825,37
16jun2016,"16-6-2016","The Times","Other",2,.10363636,.21212121,37
17jun2016,"17-6-2016","Daily Mail","Climate",14,.01962151,.36308442,15
17jun2016,"17-6-2016","Daily Mail","Other",1,.23333333,.41666667,15
17jun2016,"17-6-2016","Evening Standard","Brexit Business,Brexit Politics",1,-.06666667,.41666667,3
17jun2016,"17-6-2016","Evening Standard","Climate",2,.01673077,.25903846,3
17jun2016,"17-6-2016","Express","Brexit Business",1,-.27083333,.60333333,22
17jun2016,"17-6-2016","Express","Brexit Other",1,.1275,.22583333,22
17jun2016,"17-6-2016","Express","Brexit Politics",6,.00047499,.43695587,22
17jun2016,"17-6-2016","Express","Climate",5,.07762939,.3687999,22
17jun2016,"17-6-2016","Express","Climate,Brexit",6,.08796492,.3580064,22
17jun2016,"17-6-2016","Express","Other",3,.09710351,.4486273,22
17jun2016,"17-6-2016","The Guardian","Brexit Politics",2,.04130117,.12339181,3
17jun2016,"17-6-2016","The Guardian","Climate",1,.06227273,.59090909,3
17jun2016,"17-6-2016","The Independent","Brexit Business",1,-.0025641,.28205128,10
17jun2016,"17-6-2016","The Independent","Brexit Business,Brexit Politics",1,.08333333,.37380952,10
17jun2016,"17-6-2016","The Independent","Brexit Immigration",2,.09010417,.33385417,10
17jun2016,"17-6-2016","The Independent","Brexit Politics",2,.23125,.21875,10
17jun2016,"17-6-2016","The Independent","Climate",4,.03211122,.30754472,10
17jun2016,"17-6-2016","The Times","Brexit Other",1,-.27916667,.39444444,30
17jun2016,"17-6-2016","The Times","Brexit Politics",4,.11710852,.33653369,30
17jun2016,"17-6-2016","The Times","Climate",18,.03800819,.32984382,30
17jun2016,"17-6-2016","The Times","Climate,Brexit",6,.02152958,.42140813,30
17jun2016,"17-6-2016","The Times","Other",1,.2075,.62888889,30
18jun2016,"18-6-2016","Daily Mail","Brexit Business",2,-.06009615,.35806624,25
18jun2016,"18-6-2016","Daily Mail","Brexit Business,Brexit Politics",2,.09375,.1875,25
18jun2016,"18-6-2016","Daily Mail","Brexit Immigration",1,.25,.5125,25
18jun2016,"18-6-2016","Daily Mail","Brexit Politics",1,.02722222,.39407407,25
18jun2016,"18-6-2016","Daily Mail","Climate",13,-.04248785,.4638247,25
18jun2016,"18-6-2016","Daily Mail","Climate,Brexit",5,-.02483333,.35521429,25
18jun2016,"18-6-2016","Daily Mail","Other",1,.24333333,.63388889,25
18jun2016,"18-6-2016","Evening Standard","Brexit Business,Brexit Politics",1,-.04833333,.36472222,3
18jun2016,"18-6-2016","Evening Standard","Climate",2,.17521645,.30151515,3
18jun2016,"18-6-2016","Express","Brexit Business",1,.05,.30535714,12
18jun2016,"18-6-2016","Express","Brexit Business,Brexit Politics",1,-.15,.25,12
18jun2016,"18-6-2016","Express","Brexit Politics",4,.11349747,.26919192,12
18jun2016,"18-6-2016","Express","Climate",4,.03941468,.37171627,12
18jun2016,"18-6-2016","Express","Climate,Brexit",2,-.00661376,.3140873,12
18jun2016,"18-6-2016","The Guardian","Climate",2,-.03134921,.30992063,3
18jun2016,"18-6-2016","The Guardian","Climate,Brexit",1,0,0,3
18jun2016,"18-6-2016","The Independent","Brexit Business",1,-.127,.304,10
18jun2016,"18-6-2016","The Independent","Brexit Business,Brexit Politics",1,.06493056,.38819444,10
18jun2016,"18-6-2016","The Independent","Brexit Politics",1,.37708333,.48958333,10
18jun2016,"18-6-2016","The Independent","Climate",5,.02370022,.32983746,10
18jun2016,"18-6-2016","The Independent","Climate,Brexit",2,.20508658,.53950216,10
18jun2016,"18-6-2016","The Times","Brexit Business",1,.00833333,.17777778,20
18jun2016,"18-6-2016","The Times","Brexit Business,Brexit Politics",1,.05,.33333333,20
18jun2016,"18-6-2016","The Times","Climate",8,.0671019,.38017249,20
18jun2016,"18-6-2016","The Times","Climate,Brexit",10,.07443921,.42999363,20
19jun2016,"19-6-2016","Daily Mail","Brexit Business",1,.04166667,.425,19
